case_id,tick,side,enemy_cohesion_v2,enemy_cohesion_v1,collapse_threshold_theta,collapse_margin_v2,collapse_event_v2,frag,disp,out,elong,exploitability,N_alive_enemy,LCC_ratio_enemy,Q50_dist_enemy,Q90_dist_enemy,IQR_dist_enemy,lambda1_enemy,lambda2_enemy
FR2_MB8_PD2,16,B,0.04595985502529565,0.9466666666666654,0.1111111111111111,0.5863613047723392,True,0.6699999999999999,0.4245345283394919,0.0,0.7579832417163612,0.9540401449747044,100,0.33,8.310707091648968,14.441712841031777,5.914362407755719,70.69735726637288,17.109945224828063
FR2_MB8_PD2,17,A,0.09786814908347785,1.0,0.1111111111111111,0.11918665824869928,True,0.52,0.3990803456215001,0.0,0.660700102298833,0.9021318509165221,100,0.48,7.634356745873275,12.704455063580996,5.419892977527878,54.04270214875016,18.33668331056591
FR2_MB8_PD2,17,B,0.049158843056400725,0.943333333333332,0.1111111111111111,0.5575704124923935,True,0.65,0.432807328385879,0.0,0.7523701480410574,0.9508411569435993,100,0.35,8.124560702954344,14.324163744630921,6.129638334636847,69.91583806297861,17.313248629121045
FR2_MB8_PD2,18,A,0.11327871154584668,1.0,0.1111111111111111,-0.019508403912620154,False,0.47,0.39026156838898896,0.0,0.6494670387655919,0.8867212884541533,100,0.53,7.650727598628705,12.547556791549866,5.478396126136673,53.19285454520845,18.645848820243415
FR2_MB8_PD2,18,B,0.055644975299595556,0.9399999999999986,0.1111111111111111,0.49919522230363994,True,0.62,0.4176358547694311,0.0,0.7485522645504296,0.9443550247004044,100,0.38,8.279216095999011,14.216562203914727,6.078808966080901,69.71407237176787,17.529445626848744
FR2_MB8_PD2,19,A,0.10047732685422106,1.0,0.1111111111111111,0.0957040583120104,True,0.55,0.3875127927657831,0.0,0.6354487964357571,0.8995226731457789,100,0.45,7.659823401600613,12.506095329224523,5.3276431170851986,52.21765239806407,19.036008029013892
FR2_MB8_PD2,19,B,0.07097645303579081,0.9366666666666652,0.1111111111111111,0.36121192267788266,True,0.52,0.4248587136139468,0.0,0.7429021112005905,0.9290235469642092,100,0.48,8.135096996852248,14.144519250166837,5.991178202410759,68.8337387059506,17.697008899470354
FR2_MB8_PD2,20,A,0.12480043598517354,1.0,0.1111111111111111,-0.12320392386656193,False,0.48,0.3699009547449229,0.0,0.619106170307132,0.8751995640148265,100,0.52,7.787612714171843,12.35934695158958,5.045010053576887,50.99123100295223,19.42224525746856
FR2_MB8_PD2,20,B,0.04109553448764047,0.9333333333333318,0.1111111111111111,0.6301401896112357,True,0.73,0.4207194976742089,0.0,0.7372504638487625,0.9589044655123595,100,0.27,8.148082662613582,14.065867278288001,5.763770511530925,68.25156997276238,17.933068351937308
FR2_MB8_PD5,0,A,0.004912299060015335,1.0,0.4444444444444444,0.9889473271149655,True,0.96,0.39240946658945597,0.0,0.7978778967950073,0.9950877009399847,100,0.04,8.363013810822022,13.764226647639687,5.902642719522947,72.92104501388701,14.738954986112986
FR2_MB8_PD5,0,B,0.04052646724512632,1.0,0.4444444444444444,0.9088154486984658,True,0.6699999999999999,0.39240946658945464,0.0,0.7978778967950074,0.9594735327548737,100,0.33,8.363013810822027,13.764226647639667,5.902642719522941,72.921045013887,14.738954986112976
FR2_MB8_PD5,1,A,0.030555642515344372,1.0,0.4444444444444444,0.9312498043404751,True,0.75,0.4038379860132454,0.0,0.7949843042765671,0.9694443574846556,100,0.25,8.251514806600316,13.841061008601338,5.772184135124406,71.7943170829071,14.71896186574115
FR2_MB8_PD5,1,B,0.10837960023746185,0.9966666666666666,0.4444444444444444,0.7561458994657109,True,0.08999999999999997,0.4096122507702028,0.0,0.7982707772056905,0.8916203997625382,100,0.91,8.36511460628192,14.168848552829571,5.722536702172309,72.78311437265849,14.682481094945938
FR2_MB8_PD5,2,A,0.08324090181417898,1.0,0.4444444444444444,0.8127079709180973,True,0.31999999999999995,0.41725485037372434,0.0,0.7899371775437172,0.916759098185821,100,0.68,8.007968731352058,13.74180246114224,6.050158379222369,69.933035141087,14.690330744671357
FR2_MB8_PD5,2,B,0.03539870841667059,0.9933333333333332,0.4444444444444444,0.9203529060624912,True,0.69,0.4206311025498025,0.0,0.8029072970747873,0.9646012915833294,100,0.31,8.248952739415682,14.237824597972592,6.091530014360259,74.6081304048339,14.704718081685652
FR2_MB8_PD5,3,A,0.08084689054602445,1.0,0.4444444444444444,0.8180944962714449,True,0.33999999999999997,0.42289708464269715,0.0,0.7877409982753998,0.9191531094539755,100,0.66,7.919725486385921,13.723246366696253,5.9703880137085115,69.26309690067922,14.701715804492633
FR2_MB8_PD5,3,B,0.036171068523639716,0.9899999999999998,0.4444444444444444,0.9186150958218107,True,0.6799999999999999,0.4212630765644967,0.0,0.8046874416351784,0.9638289314763603,100,0.32,8.245288172490762,14.24704012929745,6.035239642557905,75.28860903626415,14.70481084660177
FR2_MB8_PD5,4,A,0.04883047209464042,1.0,0.4444444444444444,0.890131437787059,True,0.61,0.41881914332859016,0.0,0.7845656179707999,0.9511695279053596,100,0.39,7.974200616950717,13.720686986529909,6.069473317111543,68.66751573999673,14.793343818926779
FR2_MB8_PD5,4,B,0.05096321113627145,0.9866666666666664,0.4444444444444444,0.8853327749433892,True,0.55,0.4238904503313984,0.0,0.8034200607020457,0.9490367888637286,100,0.45,8.271198729170186,14.356989454399894,6.174372829117281,75.64262156375742,14.869821955341756
FR2_MB8_PD5,5,A,0.06987613480314758,1.0,0.4444444444444444,0.8427786966929179,True,0.43999999999999995,0.42757370851747556,0.0,0.7820176780746502,0.9301238651968524,100,0.56,7.949596895080222,13.887546769545812,6.147856151522241,68.35538520266039,14.900265582577827
FR2_MB8_PD5,5,B,0.03808998108066464,0.983333333333333,0.4444444444444444,0.9142975425685046,True,0.6699999999999999,0.41792646984506543,0.0,0.8017017110154451,0.9619100189193354,100,0.33,8.357614522488818,14.358348369260518,6.024872147377368,75.91208928018754,15.05323741750416
FR2_MB8_PD5,6,A,0.06984205491921491,1.0,0.4444444444444444,0.8428553764317664,True,0.45999999999999996,0.4200282953077277,0.0,0.7769940538600723,0.9301579450807851,100,0.54,7.973544866246698,13.7481618529621,5.941675293377797,67.42518935115874,15.036218144919154
FR2_MB8_PD5,6,B,0.03565878924894139,0.9799999999999995,0.4444444444444444,0.9197677241898818,True,0.69,0.41727723964692,0.0,0.802601922831635,0.9643412107510586,100,0.31,8.328805980910289,14.292913453156947,6.1671494137847285,76.0445506386163,15.011048075195415
FR2_MB8_PD5,7,A,0.06954998380709165,1.0,0.4444444444444444,0.8435125364340438,True,0.45999999999999996,0.43313858433502317,0.0,0.7727905573563513,0.9304500161929083,100,0.54,7.731527447880304,13.639184524160216,6.130042630536453,66.7443908889683,15.164955853472538
FR2_MB8_PD5,7,B,0.05371120441000088,0.9766666666666661,0.4444444444444444,0.879149790077498,True,0.54,0.4092432151861838,0.0,0.8023493071101547,0.9462887955899991,100,0.46,8.388919674724955,14.20029340394257,6.203809637812611,76.04295254153354,15.029942259223922
FR2_MB8_PD5,8,A,0.06779698245864385,1.0,0.4444444444444444,0.8474567894680514,True,0.49,0.4292509445677376,0.0,0.7670863254917675,0.9322030175413561,100,0.51,7.702325063191935,13.495116618913201,6.180114075498272,65.90164398093127,15.34939405573228
FR2_MB8_PD5,8,B,0.05589883640354998,0.9733333333333327,0.4444444444444444,0.8742276180920125,True,0.52,0.40589670339714645,0.0,0.8039803686665771,0.94410116359645,100,0.48,8.444683999437132,14.214167885830195,6.322839898574424,76.62962923998221,15.020911672838391
FR2_MB8_PD5,9,A,0.0578394339197994,1.0,0.4444444444444444,0.8698612736804513,True,0.5800000000000001,0.42242279063879873,0.0,0.7615679156443962,0.9421605660802006,100,0.42,7.738735163596941,13.39861587017424,6.048336070066148,65.03325516983925,15.506014582574853
FR2_MB8_PD5,9,B,0.024799197374261617,0.9699999999999993,0.4444444444444444,0.9442018059079114,True,0.78,0.42696448956077937,0.0,0.8032868428309771,0.9752008026257384,100,0.22,8.294476111227679,14.474628465644518,6.3108082551454405,76.65304724978918,15.078662931132516
FR2_MB8_PD5,10,A,0.05915566897177238,1.0,0.4444444444444444,0.8668997448135122,True,0.5800000000000001,0.4223014345317676,0.0,0.756193213374151,0.9408443310282276,100,0.42,7.653424563176081,13.248128038839562,6.095951756903936,64.13474020758039,15.636484921094052
FR2_MB8_PD5,10,B,0.04212268759712967,0.9666666666666659,0.4444444444444444,0.9052239529064582,True,0.63,0.4177740425095062,0.0,0.8044657745859385,0.9578773124028703,100,0.37,8.467647129972722,14.543575429839844,6.133729486530068,77.17694317523211,15.090733803594244
FR2_MB8_PD5,11,A,0.06342059831645441,1.0,0.4444444444444444,0.8573036537879776,True,0.55,0.433726418552572,0.0,0.751119127674618,0.9365794016835456,100,0.45,7.62828089037173,13.4710167316554,6.000697427020351,63.34864849645402,15.766266898431724
FR2_MB8_PD5,11,B,0.028634200075526084,0.9633333333333325,0.4444444444444444,0.9355730498300663,True,0.75,0.41694909042446604,0.0,0.803556090178321,0.9713657999244739,100,0.25,8.449468520754149,14.49181946548447,6.21171863877361,77.28714617637897,15.182589173847706
FR2_MB8_PD5,12,A,0.0724077790970934,1.0,0.4444444444444444,0.8370824970315398,True,0.5,0.43273851339224656,0.0,0.7447111048201251,0.9275922209029066,100,0.5,7.628745715950927,13.448375918436017,5.917369209309441,62.56166970198566,15.971299538828426
FR2_MB8_PD5,12,B,0.034994420578027374,0.9599999999999991,0.4444444444444444,0.9212625536994384,True,0.7,0.41140458833898796,0.0,0.8018196093913736,0.9650055794219726,100,0.3,8.486602361206462,14.418397073905709,6.327781743239353,77.08892234846054,15.277512742616171
FR2_MB8_PD5,13,A,0.06951743868202198,1.0,0.4444444444444444,0.8435857629654505,True,0.54,0.4243972830035614,0.0,0.7374493513709686,0.930482561317978,100,0.46,7.672248543293069,13.329069368068218,5.954098795751717,61.674863433999285,16.19277539870371
FR2_MB8_PD5,13,B,0.028082913240280893,0.9566666666666657,0.4444444444444444,0.9368134452093679,True,0.76,0.4138889600442307,0.0,0.8003584124434842,0.9719170867597191,100,0.24,8.404630961140604,14.339656461301015,6.341967387964709,76.64336415687833,15.301202895951548
FR2_MB8_PD5,14,A,0.078253016311983,1.0,0.4444444444444444,0.8239307132980382,True,0.5,0.41988302163191016,0.0,0.7302164245145373,0.921746983688017,100,0.5,7.6650272484160205,13.212899353470544,5.802181195133043,60.90725265849726,16.43177639520611
FR2_MB8_PD5,14,B,0.031301186370910616,0.9533333333333323,0.4444444444444444,0.9295723306654511,True,0.73,0.42272987931268424,0.0,0.7991749170141854,0.9686988136290894,100,0.27,8.287627324105124,14.356584598971825,6.233060438201224,76.35836288315505,15.33467456267076
FR2_MB8_PD5,15,A,0.0911715127226802,1.0,0.4444444444444444,0.7948640963739695,True,0.43999999999999995,0.4127250770749952,0.0,0.7227767330704463,0.9088284872773198,100,0.56,7.697145612812541,13.106545694947831,5.716862822117127,60.29458106840196,16.715060741931488
FR2_MB8_PD5,15,B,0.06356935096872174,0.9499999999999988,0.4444444444444444,0.8569689603203761,True,0.45999999999999996,0.4179123427517174,0.0,0.7977606656891625,0.9364306490312783,100,0.54,8.384234964552064,14.403732599636395,6.138841473113666,76.3147458201758,15.433843392773326
FR2_MB8_PD5,16,A,0.06768385755015627,1.0,0.4444444444444444,0.8477113205121484,True,0.6,0.41167255030796923,0.0,0.7123886638912292,0.9323161424498437,100,0.4,7.65014611073023,13.003211246960886,5.5911075128791285,59.31729700505437,17.060327045984764
FR2_MB8_PD5,16,B,0.020306308036546317,0.9466666666666654,0.4444444444444444,0.9543108069177708,True,0.83,0.4124620458604217,0.0,0.7966959071126885,0.9796936919634537,100,0.17,8.536476817169893,14.529234676714903,6.256778528226635,76.16163250557659,15.48397160936323
FR2_MB8_PD5,17,A,0.060399035670828716,1.0,0.4444444444444444,0.8641021697406354,True,0.6599999999999999,0.3984757841929405,0.0,0.7046765235828165,0.9396009643291713,100,0.34,7.765745312730884,12.910112525249968,5.544725414856189,58.72439986549652,17.34269391879151
FR2_MB8_PD5,17,B,0.03614138045483717,0.943333333333332,0.4444444444444444,0.9186818939766164,True,0.7,0.4167867449046414,0.0,0.7934353049587448,0.9638586195451628,100,0.3,8.386415896575475,14.37967299835332,6.317297150469893,75.94016005169253,15.686556002462186
FR2_MB8_PD5,18,A,0.07978376934781761,1.0,0.4444444444444444,0.8204865189674103,True,0.5700000000000001,0.38551071221861066,0.0,0.6980522633421453,0.9202162306521824,100,0.43,7.886385407777226,12.834048639402623,5.501447301026456,58.28985124609784,17.600488653882575
FR2_MB8_PD5,18,B,0.032107802044855305,0.9399999999999986,0.4444444444444444,0.9277574453990756,True,0.74,0.40649361125737216,0.0,0.7919288677111137,0.9678921979551447,100,0.26,8.511457020283299,14.34096950214173,6.290868239693462,75.82833881075598,15.777688315939507
FR2_MB8_PD5,19,A,0.08364517406509053,1.0,0.4444444444444444,0.8117983583535463,True,0.55,0.3977324147060275,0.0,0.6913694691067243,0.9163548259349095,100,0.45,7.8205751611144585,12.98521679080265,5.401163775786603,58.00927264461457,17.903432613040483
FR2_MB8_PD5,19,B,0.05387217331798033,0.9366666666666652,0.4444444444444444,0.8787876100345442,True,0.56,0.4156594813445238,0.0,0.7904701905276357,0.9461278266820197,100,0.44,8.336509111643448,14.266525844940775,6.165937924657753,75.41028357945842,15.80070235066109
FR2_MB8_PD5,20,A,0.06500503311223627,1.0,0.4444444444444444,0.8537386754974684,True,0.6599999999999999,0.3964556479566558,0.0,0.6832191814698849,0.9349949668877637,100,0.34,7.773564889692814,12.879856904262018,5.500466474475643,57.38091709187973,18.177173884374646
FR2_MB8_PD5,20,B,0.04232030998573766,0.9333333333333318,0.4444444444444444,0.9047793025320903,True,0.6599999999999999,0.41037199557992554,0.0,0.7888982561463049,0.9576796900142623,100,0.34,8.551110419935767,14.502551364308362,6.041821038345602,75.45926487943802,15.929582405967466
FR2_MB8_PD8,0,A,0.004912299060015335,1.0,0.7777777777777778,0.9936841869228374,True,0.96,0.39240946658945597,0.0,0.7978778967950073,0.9950877009399847,100,0.04,8.363013810822022,13.764226647639687,5.902642719522947,72.92104501388701,14.738954986112986
FR2_MB8_PD8,0,B,0.04052646724512632,1.0,0.7777777777777778,0.9478945421134091,True,0.6699999999999999,0.39240946658945464,0.0,0.7978778967950074,0.9594735327548737,100,0.33,8.363013810822027,13.764226647639667,5.902642719522941,72.921045013887,14.738954986112976
FR2_MB8_PD8,1,A,0.03055150033111642,1.0,0.7777777777777778,0.9607194995742789,True,0.75,0.40342405827882477,0.0,0.7951543252450134,0.9694484996688836,100,0.25,8.25894685169083,13.843915374569121,5.771182262343412,71.86209775788063,14.72063990452207
FR2_MB8_PD8,1,B,0.1083814834079162,0.9966666666666666,0.7777777777777778,0.8606523784755363,True,0.08999999999999997,0.40959000330403306,0.0,0.798274873589545,0.8916185165920838,100,0.91,8.365247873383328,14.168540370585955,5.722972713224141,72.78532421977147,14.682628729059552
FR2_MB8_PD8,2,A,0.08311413385561672,1.0,0.7777777777777778,0.8931389707570642,True,0.31999999999999995,0.4170240142397691,0.0,0.7903401333498489,0.9168858661443833,100,0.68,8.01971832218936,13.756515736634045,6.035936435351454,70.10935271957379,14.699117542114461
FR2_MB8_PD8,2,B,0.03764379288333386,0.9933333333333332,0.7777777777777778,0.9516008377214279,True,0.6699999999999999,0.4206548297901085,0.0,0.8031016645825514,0.9623562071166661,100,0.33,8.245439801838828,14.23234407711137,6.109950811158846,74.66630323979791,14.701670819690854
FR2_MB8_PD8,3,A,0.0806996366509466,1.0,0.7777777777777778,0.8962433243059258,True,0.33999999999999997,0.4231977079826048,0.0,0.7880171794806756,0.9193003633490534,100,0.66,7.929159066261695,13.746753742135907,5.966045803014118,69.37530788329495,14.706373439497597
FR2_MB8_PD8,3,B,0.03830562798523285,0.9899999999999998,0.7777777777777778,0.9507499068761291,True,0.6599999999999999,0.42163963492650924,0.0,0.805201707231516,0.9616943720147672,100,0.34,8.238926082582427,14.245315862086311,6.0516003227712964,75.45325111364897,14.69816450077073
FR2_MB8_PD8,4,A,0.07080992594020863,1.0,0.7777777777777778,0.9089586666483032,True,0.43999999999999995,0.41249550859763917,0.0,0.7847739069705211,0.9291900740597914,100,0.56,8.043385531314396,13.690764324398616,6.140971644087208,68.74724126040698,14.796200143032603
FR2_MB8_PD8,4,B,0.05218406160817546,0.9866666666666664,0.7777777777777778,0.9329062065037744,True,0.54,0.4245434496256676,0.0,0.8028632880833644,0.9478159383918245,100,0.46,8.267240565158561,14.3664027454058,6.1988798305378605,75.3905552019849,14.862246162089107
FR2_MB8_PD8,5,A,0.06777718690376056,1.0,0.7777777777777778,0.9128579025523078,True,0.45999999999999996,0.42459721696693076,0.0,0.7818687834295293,0.9322228130962394,100,0.54,7.934868674785283,13.790111742178095,6.136769633809155,68.21765854657546,14.880400850353695
FR2_MB8_PD8,5,B,0.0369206758178543,0.983333333333333,0.7777777777777778,0.9525305596627588,True,0.6799999999999999,0.4163740872596843,0.0,0.8023098196770235,0.9630793241821457,100,0.32,8.37255759514121,14.345760550333168,6.084215300162063,75.97704370204856,15.019915469864838
FR2_MB8_PD8,6,A,0.0747560155693825,1.0,0.7777777777777778,0.9038851228393654,True,0.42000000000000004,0.4185510601556506,0.0,0.7783301796875239,0.9252439844306175,100,0.58,7.98018935261697,13.724660594882536,5.925055969194812,67.33226839515002,14.925531836384533
FR2_MB8_PD8,6,B,0.028739250483340695,0.9799999999999995,0.7777777777777778,0.9630495350928476,True,0.75,0.4170342221944635,0.0,0.8028066032176082,0.9712607495166593,100,0.25,8.318244891420608,14.268839112192923,6.258336523984536,76.44074642639235,15.073610440401978
FR2_MB8_PD8,7,A,0.07575362238501149,1.0,0.7777777777777778,0.9026024855049852,True,0.42000000000000004,0.41937233831541687,0.0,0.7750543034957695,0.9242463776149885,100,0.58,7.960145724057563,13.709553039487787,5.790024167536554,66.7851745343697,15.023037601790612
FR2_MB8_PD8,7,B,0.06241454511752387,0.9766666666666661,0.7777777777777778,0.9197527277060408,True,0.45999999999999996,0.414351743114977,0.0,0.8026417912124528,0.9375854548824761,100,0.54,8.329216267982634,14.22221644146183,6.265157485793672,76.69647828462847,15.136679574567484
FR2_MB8_PD8,8,A,0.07220540447044121,1.0,0.7777777777777778,0.9071644799665756,True,0.44999999999999996,0.42933663170944514,0.0,0.7699474666196244,0.9277945955295588,100,0.55,7.8441823912810005,13.745726162132266,6.122709273574806,65.99014557657271,15.181200168030568
FR2_MB8_PD8,8,B,0.02514705881444612,0.9733333333333327,0.7777777777777778,0.9676680672385692,True,0.78,0.4155558977315993,0.0,0.804421308471955,0.9748529411855539,100,0.22,8.38827389917871,14.352568306570866,6.49846338735726,77.43082743020392,15.143819912733331
FR2_MB8_PD8,9,A,0.06820398179085474,1.0,0.7777777777777778,0.912309166268901,True,0.49,0.42971111406599105,0.0,0.7654990287771417,0.9317960182091453,100,0.51,7.700938502828166,13.503574579077947,6.080165956801306,65.3226948833349,15.318235393036705
FR2_MB8_PD8,9,B,0.03629596958949499,0.9699999999999993,0.7777777777777778,0.953333753384935,True,0.6799999999999999,0.4212872995442807,0.0,0.8040048112338762,0.963704030410505,100,0.32,8.41791799649813,14.545936161190632,6.041721396682817,77.19363304136203,15.129580679484832
FR2_MB8_PD8,10,A,0.06446788106698798,1.0,0.7777777777777778,0.9171127243424441,True,0.53,0.4262116161967322,0.0,0.760947226765615,0.935532118933012,100,0.47,7.741759148609714,13.492359495491453,5.993599521034425,64.7711975354214,15.483734396554883
FR2_MB8_PD8,10,B,0.04031540611657447,0.9666666666666659,0.7777777777777778,0.9481659064215471,True,0.65,0.4139842114526525,0.0,0.8034406634259522,0.9596845938834255,100,0.35,8.498025346307365,14.501359028864737,6.031690085433219,77.21147017503728,15.176635353512403
FR2_MB8_PD8,11,A,0.07763237230667352,1.0,0.7777777777777778,0.9001869498914198,True,0.44999999999999996,0.42219062089460413,0.0,0.7557156859432548,0.9223676276933265,100,0.55,7.759584861484344,13.429316210649375,6.050324642084758,64.09830997423879,15.658211684253793
FR2_MB8_PD8,11,B,0.019912889262922118,0.9633333333333325,0.7777777777777778,0.9743977138048144,True,0.83,0.40451855812633175,0.0,0.803294217944879,0.9800871107370779,100,0.17,8.673717821357453,14.565891078094399,6.305546691750747,77.18177117425951,15.182100659232304
FR2_MB8_PD8,12,A,0.06875378045357472,1.0,0.7777777777777778,0.9116022822739753,True,0.53,0.4164000468677057,0.0,0.7493408995703532,0.9312462195464253,100,0.47,7.811789141064385,13.385520507906136,6.015959099329429,63.41581005259964,15.895749900802226
FR2_MB8_PD8,12,B,0.01737079045437806,0.9599999999999991,0.7777777777777778,0.9776661265586568,True,0.85,0.41741214093263446,0.0,0.8012226518396038,0.9826292095456219,100,0.15,8.466240099993275,14.532125872906855,6.37920800576095,76.90881179800557,15.287729659374733
FR2_MB8_PD8,13,A,0.08578332173346148,1.0,0.7777777777777778,0.8897071577712639,True,0.43000000000000005,0.4152317450578398,0.0,0.7426381230499164,0.9142166782665385,100,0.57,7.75552297158529,13.262558126301492,5.919462287241982,62.66888037183699,16.12858067885648
FR2_MB8_PD8,13,B,0.023400219583702864,0.9566666666666657,0.7777777777777778,0.969914003392382,True,0.8,0.41566574512054055,0.0,0.7997702565928637,0.9765997804162971,100,0.2,8.480900828166785,14.51378343362274,6.635131310428886,76.75041194494987,15.36771529012952
FR2_MB8_PD8,14,A,0.05759957779943259,1.0,0.7777777777777778,0.9259433999721581,True,0.63,0.413381330619532,0.0,0.7346239683140838,0.9424004222005674,100,0.37,7.845124045024431,13.373464661993658,5.73234217326816,61.89961886824132,16.426675218124814
FR2_MB8_PD8,14,B,0.023753550105206633,0.9533333333333323,0.7777777777777778,0.9694597212933057,True,0.8,0.40727694821729565,0.0,0.7996235338429625,0.9762464498947934,100,0.2,8.565768163705249,14.451552268708639,6.579980875001003,76.76290388649436,15.381479412728257
FR2_MB8_PD8,15,A,0.0725606092958947,1.0,0.7777777777777778,0.9067077880481353,True,0.54,0.4145560525061046,0.0,0.7305626684393725,0.9274393907041053,100,0.46,7.765096261979426,13.26360327956315,5.831071693807786,61.72788106928045,16.631795558198966
FR2_MB8_PD8,15,B,0.03816866340768077,0.9499999999999988,0.7777777777777778,0.9509260041901247,True,0.6799999999999999,0.40741994755969213,0.0,0.798715679581507,0.9618313365923192,100,0.32,8.523045676761686,14.38294394430571,6.7131851954036605,76.75059031791092,15.448690413859065
FR2_MB8_PD8,16,A,0.050555649342635234,1.0,0.7777777777777778,0.9349998794166119,True,0.69,0.40765801614430486,0.0,0.7246814437271392,0.9494443506573648,100,0.31,7.817823459539827,13.198158618865323,5.81330036181315,61.15344153824873,16.83667723542771
FR2_MB8_PD8,16,B,0.025712924600807874,0.9466666666666654,0.7777777777777778,0.966940525513247,True,0.78,0.42581250715064045,0.0,0.796448143752349,0.9742870753991921,100,0.22,8.321642025075525,14.492900191505464,6.503289883690687,76.53854308711587,15.579562519873456
FR2_MB8_PD8,17,A,0.06934030286181103,1.0,0.7777777777777778,0.9108481820348144,True,0.5900000000000001,0.39920276709362346,0.0,0.7185028814318608,0.930659697138189,100,0.41,7.8405985669710105,13.050324032024673,5.759814008415996,60.61531715928011,17.06303712143152
FR2_MB8_PD8,17,B,0.023209894327848257,0.943333333333332,0.7777777777777778,0.9701587072927665,True,0.81,0.40599634664415907,0.0,0.7943491797104428,0.9767901056721517,100,0.19,8.568430009566947,14.424877626863662,6.342946448143678,76.30488897043622,15.692163008873997
FR2_MB8_PD8,18,A,0.07444104755392689,1.0,0.7777777777777778,0.9042900817163797,True,0.5800000000000001,0.38650356342206427,0.0,0.7110976057126686,0.9255589524460731,100,0.42,7.940993970077777,12.943830634735871,5.7682957085802995,59.943774866423624,17.317900081530837
FR2_MB8_PD8,18,B,0.038533063056313765,0.9399999999999986,0.7777777777777778,0.950457490356168,True,0.6799999999999999,0.4173676970960659,0.0,0.7933245008029788,0.9614669369436862,100,0.32,8.363850038077835,14.355280330994432,6.429177099801169,76.33292770589135,15.77614593878543
FR2_MB8_PD8,19,A,0.07027309755514921,1.0,0.7777777777777778,0.909648874571951,True,0.62,0.3772457759775619,0.0,0.7030462468836904,0.9297269024448508,100,0.38,8.002311515070685,12.849871115098786,5.697493575902132,59.29332643773559,17.607375820436385
FR2_MB8_PD8,19,B,0.023429601288744717,0.9366666666666652,0.7777777777777778,0.9698762269144711,True,0.81,0.40751685020625805,0.0,0.791869707963303,0.9765703987112553,100,0.19,8.503215905644318,14.351827404046,6.210397565519292,76.24898881321646,15.869724309197789
FR2_MB8_PD8,20,A,0.07194132744776849,1.0,0.7777777777777778,0.9075040075671548,True,0.62,0.37884701107022944,0.0,0.6952131179735971,0.9280586725522315,100,0.38,7.978439697197048,12.844564607094107,5.436237866976859,58.728257436784574,17.899602471001785
FR2_MB8_PD8,20,B,0.01638302525909563,0.9333333333333318,0.7777777777777778,0.9789361103811628,True,0.87,0.3970858331831252,0.0,0.7909764305437357,0.9836169747409044,100,0.13,8.570797036163706,14.215617260106518,6.125587471820932,76.27285952977527,15.94282535155008
FR5_MB2_PD2,0,A,0.004912299060015335,1.0,0.1111111111111111,0.955789308459862,True,0.96,0.39240946658945597,0.0,0.7978778967950073,0.9950877009399847,100,0.04,8.363013810822022,13.764226647639687,5.902642719522947,72.92104501388701,14.738954986112986
FR5_MB2_PD2,0,B,0.04052646724512632,1.0,0.1111111111111111,0.6352617947938631,True,0.6699999999999999,0.39240946658945464,0.0,0.7978778967950074,0.9594735327548737,100,0.33,8.363013810822027,13.764226647639667,5.902642719522941,72.921045013887,14.738954986112976
FR5_MB2_PD2,1,A,0.03546646368487416,1.0,0.1111111111111111,0.6808018268361326,True,0.71,0.4072944816465808,0.0,0.793661191180992,0.9645335363151258,100,0.29,8.189688955230853,13.817467024743465,5.777873767875331,71.26214538649977,14.704146192937532
FR5_MB2_PD2,1,B,0.10597341277863359,1.0,0.1111111111111111,0.046239284992297625,True,0.14,0.40406827862478156,0.0,0.7932231258046758,0.8940265872213664,100,0.86,8.290455386411988,13.911753795017471,5.735132469380414,71.1572194367044,14.71366741155271
FR5_MB2_PD2,2,A,0.09085104731636973,1.0,0.1111111111111111,0.1823405741526724,True,0.28,0.4166296714276091,0.0,0.7837017003068805,0.9091489526836303,100,0.72,7.942631103846218,13.615075561494915,6.12011212068839,67.43028447480242,14.585055879723335
FR5_MB2_PD2,2,B,0.10558704799320717,1.0,0.1111111111111111,0.04971656806113539,True,0.14,0.41191877386589315,0.0,0.7912267357886957,0.8944129520067928,100,0.86,8.02955304364741,13.653816321314325,5.931707722571797,70.35702989645054,14.688666791694512
FR5_MB2_PD2,3,A,0.1007430997553096,1.0,0.1111111111111111,0.09331210220221359,True,0.22999999999999998,0.41867267386547236,0.0,0.774937133340369,0.8992569002446904,100,0.77,7.730824749572957,13.298574489830418,5.990608665404796,64.36969388101907,14.48722783086529
FR5_MB2_PD2,3,B,0.11614689489505825,1.0,0.1111111111111111,-0.04532205405552431,False,0.07999999999999996,0.4119569981310893,0.0,0.7853105563969004,0.8838531051049417,100,0.92,7.999776196271048,13.604066659831446,5.538399591260124,68.07906449321071,14.615856477067155
FR5_MB2_PD2,4,A,0.11820034293499526,1.0,0.1111111111111111,-0.06380308641495741,False,0.12,0.43146628326944214,0.0,0.7637456362492272,0.8817996570650047,100,0.88,7.54716548872465,13.274789632753544,5.846539237415454,61.74077910163682,14.586528484134451
FR5_MB2_PD2,4,B,0.11357856152440915,1.0,0.1111111111111111,-0.0222070537196824,False,0.13,0.4181937337526659,0.0,0.7756124705225966,0.8864214384755909,100,0.87,7.847265679456721,13.487764114458226,5.652143477083989,65.5360768228868,14.705478369929104
