origin_a,origin_b,aspect_ratio,fleet_size,min_separation,attack_range,first_contact_tick,frontcurve_diff_t1_20,frontcurve_diff_t21_50,frontcurve_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,cws_diff_t51_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
90.0,110.0,2.0,100,1.0,7.0,8,0.1612449000182403,0.32749826179355535,0.3813302877042096,0.008188060902811978,0.11277314353841536,0.142656888708242,42,46,4.0,120
90.0,110.0,2.0,100,2.0,3.0,7,0.1524787815099355,0.3014041021452974,0.5002400522692608,0.012157314664324665,0.053813859572425175,0.11941411484165503,44,45,1.0,120
90.0,110.0,2.0,100,2.0,5.0,7,0.14631182637112405,0.36363104436397226,0.38766402604113326,0.008331872682515258,0.13866577521439372,0.08420698847207207,38,41,3.0,120
90.0,110.0,2.0,100,2.0,7.0,6,0.2021140887190302,0.33087768125426603,0.5373357060461252,0.010717886995697676,0.1391410613255181,0.174304070332346,41,39,2.0,120
90.0,110.0,2.0,100,3.0,3.0,6,0.2461012728632088,0.7695469373540577,0.9349759565035402,0.020629350535192135,0.021098125826814806,0.017664501699750278,66,67,1.0,120
90.0,110.0,2.0,100,3.0,5.0,3,0.27842355733835206,0.4618773653190204,0.5214015252778517,0.06554807678914586,0.014802185229201148,0.0733494388099433,50,50,0.0,120
90.0,110.0,2.0,100,3.0,7.0,3,0.3190129441022196,0.6770351772817139,0.6215504426564933,0.010318774290898258,0.27540536596288756,0.12841531462818837,41,45,4.0,120
90.0,110.0,2.0,125,1.0,3.0,9,0.15544143501888275,0.3584660305422748,0.397630783619919,0.006301745940651617,0.2707887927793934,0.15970199487309278,55,52,2.4,120
90.0,110.0,2.0,125,1.0,5.0,8,0.1713837000820426,0.37189521328528513,0.4070150045577508,0.010962989265164124,0.1059612438711059,0.14875033759879028,56,54,1.6,120
90.0,110.0,2.0,125,1.0,7.0,8,0.15517770560747698,0.39579460220165896,0.315134022140677,0.004494608263480634,0.08825953476062862,0.16251643948858016,55,59,3.2,120
90.0,110.0,2.0,125,2.0,3.0,6,0.15414911825548536,0.9469641803687109,0.5117062068133457,0.010197181066090353,0.10037751882264952,0.19368942909602246,54,61,5.6000000000000005,120
90.0,110.0,2.0,125,2.0,5.0,5,0.18760886005306313,0.26325379065069654,0.41609306238225524,0.011211635125912832,0.14988083009410338,0.12400322411047773,49,50,0.8,120
90.0,110.0,2.0,125,2.0,7.0,4,0.24376668016274203,0.26214085930755143,0.40465411192779344,0.018295607536152014,0.10573271993634621,0.21466983783658847,51,50,0.8,120
90.0,110.0,2.0,125,3.0,3.0,4,0.19582261758085895,0.4660501846017703,0.41604279811885575,0.058400126138561485,0.1976838493539226,0.04185356162172018,79,75,3.2,120
90.0,110.0,2.0,125,3.0,5.0,2,0.2896907730901765,0.9564765486608869,0.6543154318854388,0.03047503764443412,0.06350709046692167,0.09371474969068036,55,53,1.6,120
90.0,110.0,2.0,125,3.0,7.0,1,0.215319745037415,0.7159253683338711,0.7706578363944816,0.030019523922113444,0.00947934007100775,0.04203917496595315,54,51,2.4,120
90.0,110.0,2.0,150,1.0,3.0,9,0.16128775113487498,0.3663242369594262,0.3354854939909477,0.004406506937486632,0.05081414015665163,0.17392601479304126,63,64,0.6666666666666667,120
90.0,110.0,2.0,150,1.0,5.0,8,0.1658330187871066,0.3968659894110019,0.3205610646919161,0.006476332426698729,0.14085854021739283,0.182446592018541,69,66,2.0,120
90.0,110.0,2.0,150,1.0,7.0,7,0.18404179432045198,0.3593922006176945,0.3614377143014263,0.020788921626605145,0.06837945292562717,0.15657989945133624,71,70,0.6666666666666667,120
90.0,110.0,2.0,150,2.0,3.0,5,0.14633342583443226,0.36983870699467475,0.48548397044008035,0.00703474653049551,0.06655868739831174,0.19305879698948922,69,68,0.6666666666666667,120
90.0,110.0,2.0,150,2.0,5.0,4,0.2453913877598405,0.38592042303368196,0.38485531033505666,0.06891993586135542,0.03236622599819776,0.08892840044483846,62,66,2.666666666666667,120
90.0,110.0,2.0,150,2.0,7.0,3,0.17468778633299883,0.36166941131290314,0.5287635628556505,0.008255043657653652,0.038468340110238954,0.09569927874052843,63,60,2.0,120
90.0,110.0,2.0,150,3.0,3.0,2,0.10802935087089904,0.21772662790524086,0.36733409265067346,0.009828968442313913,0.04928952306927,0.09368751239357645,84,87,2.0,120
90.0,110.0,2.0,150,3.0,5.0,1,0.1665484860547439,0.2718915723658567,0.33108852136736316,0.0071831632437662505,0.13730156678487057,0.06743035425109907,69,62,4.666666666666667,120
90.0,110.0,2.0,150,3.0,7.0,1,0.12816084000807246,0.2831380537017628,0.5818646903072812,0.02547682506581298,0.10698396258143554,0.09251206978387216,66,64,1.3333333333333335,120
90.0,110.0,2.5,50,1.0,3.0,11,0.2976915575635695,0.3366670860564064,0.5338057413867727,0.03624084805549699,0.11800870805332203,0.1618099934332089,20,19,2.0,120
90.0,110.0,2.5,50,1.0,5.0,10,0.23508136248514522,0.5359705267610845,0.5143095028931618,0.01940986443271042,0.20761326525957358,0.21414571707317318,20,20,0.0,120
90.0,110.0,2.5,50,1.0,7.0,9,0.20090018504888502,0.524616472074332,0.3773591444194607,0.11252420079638724,0.1379305109448745,0.1816575142343257,20,20,0.0,120
90.0,110.0,2.5,50,2.0,3.0,10,0.2756431546275352,0.6626300173807255,0.5362952155659805,0.032858974324242306,0.23531504680731416,0.12417049502234812,24,25,2.0,120
90.0,110.0,2.5,50,2.0,5.0,9,0.18331726025814257,0.3488731805685487,0.46457746980463305,0.018603716406425778,0.12129818805116231,0.24354670972141448,20,20,0.0,120
90.0,110.0,2.5,50,2.0,7.0,8,0.2936786428024319,0.6203891901007219,0.6348464333088361,0.07758016513885875,0.24841012485904207,0.12382819897429251,20,20,0.0,120
90.0,110.0,2.5,50,3.0,3.0,9,0.17931429329418572,0.20075567097430286,0.4086658807523301,0.006198829708990432,0.07016322722244285,0.03434151007537522,37,40,6.0,120
90.0,110.0,2.5,50,3.0,5.0,7,0.17931429329418572,0.36994032567995017,0.44893385036220507,0.006198829708990432,0.05670591649445601,0.08627294430449989,20,22,4.0,120
90.0,110.0,2.5,50,3.0,7.0,7,0.1602658641895849,0.452118181977607,0.5845074887475337,0.06395461321090143,0.07842547329498119,0.13928605119189458,19,19,0.0,120
90.0,110.0,2.5,75,1.0,3.0,11,0.23735097458786147,0.4217498050884735,0.45407075047031226,0.015915441768812866,0.16415009700617147,0.15007912629090947,32,30,2.666666666666667,120
90.0,110.0,2.5,75,1.0,5.0,10,0.16378954215535654,0.39884141011341107,0.4534253941960101,0.007857011204142648,0.15045842220783814,0.21411640250513947,32,31,1.3333333333333335,120
90.0,110.0,2.5,75,1.0,7.0,9,0.285806108361386,0.4124171051011498,0.4769672912110021,0.00978840903878477,0.14667548200499508,0.1620515411357372,34,32,2.666666666666667,120
90.0,110.0,2.5,75,2.0,3.0,9,0.18534561860010784,0.4500273328855361,0.6221405924192565,0.016767011758080468,0.13327459968406605,0.14260637370067283,36,37,1.3333333333333335,120
90.0,110.0,2.5,75,2.0,5.0,8,0.18029079528912165,0.3140699521266564,0.6376840718658286,0.055072470461669694,0.05310853389862816,0.08462653371989645,30,29,1.3333333333333335,120
90.0,110.0,2.5,75,2.0,7.0,7,0.13935151432383575,0.4223636174053239,0.6163388995083697,0.08863882020813582,0.17747166945307694,0.15025713136871816,29,30,1.3333333333333335,120
90.0,110.0,2.5,75,3.0,3.0,8,0.12504007760226016,0.2793157275685822,0.488818309062312,0.007907045230627673,0.13830012137002953,0.10223967464955226,47,51,5.333333333333334,120
90.0,110.0,2.5,75,3.0,5.0,6,0.0773172338273099,0.19310278495331942,0.7891900318136846,0.014606165989147338,0.1495278718682982,0.07541184686789529,38,36,2.666666666666667,120
90.0,110.0,2.5,75,3.0,7.0,5,0.13192320588875628,0.481215956034524,0.5540567894171656,0.013769901581294592,0.05982028023200116,0.0724091129290531,29,30,1.3333333333333335,120
90.0,110.0,2.5,100,1.0,3.0,10,0.1431998048051621,0.4857744161437203,0.4272834234376862,0.012537698610186793,0.04901602440996328,0.14089190645270028,43,43,0.0,120
90.0,110.0,2.5,100,1.0,5.0,9,0.15198570468729838,0.3337269012370424,0.3298358594229537,0.00389387455937461,0.11007674365035519,0.13780432877405352,42,42,0.0,120
90.0,110.0,2.5,100,1.0,7.0,8,0.12349625080423828,0.3589136015724362,0.37363122730132475,0.029753790303794336,0.18818737243089287,0.15851878795184834,45,45,0.0,120
90.0,110.0,2.5,100,2.0,3.0,8,0.1731118488495234,0.4744503663377875,0.4769416799257077,0.03249251416841255,0.19492835631921043,0.0851635471762176,45,48,3.0,120
90.0,110.0,2.5,100,2.0,5.0,7,0.2202636747466183,0.3486342694204937,0.4452806257515316,0.011024316632336618,0.08878776419272068,0.1339935924074448,41,41,0.0,120
90.0,110.0,2.5,100,2.0,7.0,6,0.14775506021731852,0.48886100879724115,0.5661147089819771,0.007063008517254869,0.1472410461542427,0.18931868435310134,39,39,0.0,120
90.0,110.0,2.5,100,3.0,3.0,7,0.10400400630941986,0.3392693044339275,0.807948831608845,0.009333749702887138,0.24837866865252364,0.05910620810505902,66,65,1.0,120
90.0,110.0,2.5,100,3.0,5.0,5,0.08415718440195943,0.22737609105342055,1.1540177428691791,0.013474902527076048,0.17732630002616004,0.0689468385008155,46,48,2.0,120
90.0,110.0,2.5,100,3.0,7.0,4,0.06731691214340575,0.2864071450911941,0.590937387089256,0.013137580031128892,0.02512877323885677,0.07848010864538656,41,41,0.0,120
90.0,110.0,2.5,125,1.0,3.0,10,0.11512606721299723,0.2662259517896663,0.2941059424997652,0.0035485658150198195,0.08365277289843347,0.1353340190938851,54,53,0.8,120
90.0,110.0,2.5,125,1.0,5.0,9,0.13396245669803383,0.3519412297110324,0.43761993693363277,0.004774990125528753,0.09829099915135148,0.19902326190596,55,53,1.6,120
90.0,110.0,2.5,125,1.0,7.0,8,0.1432333979197693,0.39622519364462966,0.3742604652899055,0.013347606756157772,0.08949815105913018,0.1766462901573048,57,58,0.8,120
90.0,110.0,2.5,125,2.0,3.0,7,0.20558382857449078,0.3386427559501625,0.43180738445998157,0.01263484609608834,0.156975026682564,0.16363768071885115,57,63,4.8,120
90.0,110.0,2.5,125,2.0,5.0,6,0.16634841570348316,0.3310584574606791,0.5306592339242983,0.01041916027779667,0.07556355538424381,0.12867509673622562,50,53,2.4,120
90.0,110.0,2.5,125,2.0,7.0,5,0.12979280936801024,0.34992768946356123,0.6131855348573274,0.009024299307226515,0.10795978565613255,0.06064852592773883,50,51,0.8,120
90.0,110.0,2.5,125,3.0,3.0,6,0.07496854594457926,0.2598521203444382,0.4467960035192007,0.03337631980071885,0.15930010247999837,0.05515421324575457,82,74,6.4,120
90.0,110.0,2.5,125,3.0,5.0,3,0.09694595632903208,0.1897484419530536,0.6740332253232333,0.06925216392700222,0.017750451497672185,0.05947033919930701,61,54,5.6000000000000005,120
90.0,110.0,2.5,125,3.0,7.0,2,0.14450193178638399,0.774416597556546,0.6351245537185543,0.005996447765262215,0.08621141496202511,0.02002021040970303,49,52,2.4,120
90.0,110.0,2.5,150,1.0,3.0,9,0.10084454451670573,0.3842955111922082,0.42048125671635495,0.0054960224335052505,0.14197743741182664,0.1284292628132527,62,64,1.3333333333333335,120
90.0,110.0,2.5,150,1.0,5.0,8,0.1369265160261788,0.38927842557223485,0.3628971225048266,0.006018011588169769,0.13958573937496227,0.13993128300908272,64,68,2.666666666666667,120
90.0,110.0,2.5,150,1.0,7.0,8,0.10005683492114059,0.29095154193697975,0.3901809708700098,0.006489421807454272,0.13795411606567184,0.10129987015625365,68,71,2.0,120
90.0,110.0,2.5,150,2.0,3.0,6,0.10853599911241896,0.4531276851180465,0.5000579592332877,0.0371060644932885,0.13955358990699007,0.11162205113925859,66,66,0.0,120
90.0,110.0,2.5,150,2.0,5.0,5,0.11497057001086206,0.3681038778255371,0.4314794236114856,0.06599422347743815,0.14960616352876527,0.23127652916299896,63,62,0.6666666666666667,120
90.0,110.0,2.5,150,2.0,7.0,5,0.15981398752579928,0.265926439343124,0.4218463188579018,0.017924537433073706,0.2954606219695068,0.12440538532103129,63,64,0.6666666666666667,120
90.0,110.0,2.5,150,3.0,3.0,4,0.24915224286136883,0.4750108950679132,0.6984338192735792,0.014194592951722628,0.11766082573256569,0.12805339284555253,84,93,6.0,120
90.0,110.0,2.5,150,3.0,5.0,2,0.1514296350453617,0.23720149565205065,0.4146991407060458,0.019672366320947706,0.17635674208108612,0.21172028828014633,66,64,1.3333333333333335,120
90.0,110.0,2.5,150,3.0,7.0,1,0.1972461249585604,0.2755723457748743,0.5642216170394921,0.01307315293178787,0.07734835343216007,0.07058981220634904,65,64,0.6666666666666667,120
90.0,110.0,3.0,50,1.0,3.0,11,0.2976915575635695,0.3366670860564064,0.5338057413867727,0.03624084805549699,0.11800870805332203,0.1618099934332089,20,19,2.0,120
90.0,110.0,3.0,50,1.0,5.0,10,0.23508136248514522,0.5359705267610845,0.5143095028931618,0.01940986443271042,0.20761326525957358,0.21414571707317318,20,20,0.0,120
90.0,110.0,3.0,50,1.0,7.0,9,0.20090018504888502,0.524616472074332,0.3773591444194607,0.11252420079638724,0.1379305109448745,0.1816575142343257,20,20,0.0,120
90.0,110.0,3.0,50,2.0,3.0,10,0.2756431546275352,0.6626300173807255,0.5362952155659805,0.032858974324242306,0.23531504680731416,0.12417049502234812,24,25,2.0,120
90.0,110.0,3.0,50,2.0,5.0,9,0.18331726025814257,0.3488731805685487,0.46457746980463305,0.018603716406425778,0.12129818805116231,0.24354670972141448,20,20,0.0,120
90.0,110.0,3.0,50,2.0,7.0,8,0.2936786428024319,0.6203891901007219,0.6348464333088361,0.07758016513885875,0.24841012485904207,0.12382819897429251,20,20,0.0,120
90.0,110.0,3.0,50,3.0,3.0,9,0.17931429329418572,0.20075567097430286,0.4086658807523301,0.006198829708990432,0.07016322722244285,0.03434151007537522,37,40,6.0,120
90.0,110.0,3.0,50,3.0,5.0,7,0.17931429329418572,0.36994032567995017,0.44893385036220507,0.006198829708990432,0.05670591649445601,0.08627294430449989,20,22,4.0,120
90.0,110.0,3.0,50,3.0,7.0,7,0.1602658641895849,0.452118181977607,0.5845074887475337,0.06395461321090143,0.07842547329498119,0.13928605119189458,19,19,0.0,120
90.0,110.0,3.0,75,1.0,3.0,11,0.23735097458786147,0.4217498050884735,0.45407075047031226,0.015915441768812866,0.16415009700617147,0.15007912629090947,32,30,2.666666666666667,120
90.0,110.0,3.0,75,1.0,5.0,10,0.16378954215535654,0.39884141011341107,0.4534253941960101,0.007857011204142648,0.15045842220783814,0.21411640250513947,32,31,1.3333333333333335,120
90.0,110.0,3.0,75,1.0,7.0,9,0.285806108361386,0.4124171051011498,0.4769672912110021,0.00978840903878477,0.14667548200499508,0.1620515411357372,34,32,2.666666666666667,120
90.0,110.0,3.0,75,2.0,3.0,9,0.18534561860010784,0.4500273328855361,0.6221405924192565,0.016767011758080468,0.13327459968406605,0.14260637370067283,36,37,1.3333333333333335,120
90.0,110.0,3.0,75,2.0,5.0,8,0.18029079528912165,0.3140699521266564,0.6376840718658286,0.055072470461669694,0.05310853389862816,0.08462653371989645,30,29,1.3333333333333335,120
90.0,110.0,3.0,75,2.0,7.0,7,0.13935151432383575,0.4223636174053239,0.6163388995083697,0.08863882020813582,0.17747166945307694,0.15025713136871816,29,30,1.3333333333333335,120
90.0,110.0,3.0,75,3.0,3.0,8,0.12504007760226016,0.2793157275685822,0.488818309062312,0.007907045230627673,0.13830012137002953,0.10223967464955226,47,51,5.333333333333334,120
90.0,110.0,3.0,75,3.0,5.0,6,0.0773172338273099,0.19310278495331942,0.7891900318136846,0.014606165989147338,0.1495278718682982,0.07541184686789529,38,36,2.666666666666667,120
90.0,110.0,3.0,75,3.0,7.0,5,0.13192320588875628,0.481215956034524,0.5540567894171656,0.013769901581294592,0.05982028023200116,0.0724091129290531,29,30,1.3333333333333335,120
90.0,110.0,3.0,100,1.0,3.0,10,0.18727324720515456,0.3930397252372905,0.35107119389101177,0.01145155606317583,0.09929750142672124,0.15439352280345728,42,42,0.0,120
90.0,110.0,3.0,100,1.0,5.0,9,0.13389912658959202,0.37532216604293145,0.3999252961533794,0.019360492483013924,0.09772256343356822,0.177692495088476,42,43,1.0,120
90.0,110.0,3.0,100,1.0,7.0,8,0.14548887498097957,0.3541135858625374,0.3459921595497599,0.006602029485935504,0.17756693257781325,0.10710053211908392,43,46,3.0,120
90.0,110.0,3.0,100,2.0,3.0,8,0.16263321003282083,0.30594625973389455,0.4386138852000683,0.005010129710463813,0.11187446314745872,0.05784036286825864,51,56,5.0,120
90.0,110.0,3.0,100,2.0,5.0,7,0.14807174101060896,0.5009848862106389,0.6191691648729638,0.01183381720844317,0.14297782868917303,0.14364909055387423,42,42,0.0,120
90.0,110.0,3.0,100,2.0,7.0,6,0.15779768915618367,0.3769377536346157,0.5814069089815253,0.027734014439523832,0.13484546802910635,0.06580547462995753,41,40,1.0,120
90.0,110.0,3.0,100,3.0,3.0,7,0.12290430382601752,0.36007045062240683,0.4473168852538571,0.010175665995721806,0.12430115641237816,0.08099575352742168,69,64,5.0,120
90.0,110.0,3.0,100,3.0,5.0,5,0.13751272235890907,0.3578359899102461,0.3201051198327464,0.01064371885871621,0.16481792541888693,0.15772727393105038,48,42,6.0,120
90.0,110.0,3.0,100,3.0,7.0,4,0.13546663914206875,0.2070105138302621,0.5120945676669203,0.012622426812705576,0.1226364003374368,0.0806304455426332,43,40,3.0,120
90.0,110.0,3.0,125,1.0,3.0,10,0.18790794051985496,0.2905273487994788,0.5100737911583656,0.049238630990347275,0.1422719053907746,0.10246056310681594,54,61,5.6000000000000005,120
90.0,110.0,3.0,125,1.0,5.0,9,0.21526268003167126,0.3388785413795399,0.3857683739675613,0.012244344620130595,0.09804820210334833,0.12852330209110596,54,52,1.6,120
90.0,110.0,3.0,125,1.0,7.0,8,0.26200048674833376,0.36383146502252084,0.471510673023919,0.01750487058806127,0.0717626281139246,0.15687279818655125,56,56,0.0,120
90.0,110.0,3.0,125,2.0,3.0,8,0.10145887120532839,0.8776179970040193,0.7723859717003484,0.006080677461183355,0.19382323944403243,0.1141632828342489,59,65,4.8,120
90.0,110.0,3.0,125,2.0,5.0,7,0.09496719676403034,0.4231285263294336,0.4769965285487365,0.01644637358516835,0.1816000041640726,0.12497460878653893,53,50,2.4,120
90.0,110.0,3.0,125,2.0,7.0,6,0.13120149349832405,0.33275253937489685,0.6042323333372469,0.009983258257770885,0.03583316850179413,0.0940223345165427,50,50,0.0,120
90.0,110.0,3.0,125,3.0,3.0,7,0.08575542714017999,0.2065861675335897,0.48578534252817734,0.009387194261440874,0.13219415148833238,0.05206227502964009,86,77,7.199999999999999,120
90.0,110.0,3.0,125,3.0,5.0,5,0.11163720913977207,0.15792927736644,0.7548510697948022,0.005089953416124304,0.09810913900987031,0.01575240844902355,60,60,0.0,120
90.0,110.0,3.0,125,3.0,7.0,4,0.10344149494038353,0.171970765092562,0.8616038794421059,0.00436338359479347,0.12274548484182038,0.06336125105853539,51,50,0.8,120
90.0,110.0,3.0,150,1.0,3.0,10,0.12173471189058008,0.32604985692043004,0.37368057988538406,0.010060666232228519,0.12096659363723053,0.1140427661526729,64,63,0.6666666666666667,120
90.0,110.0,3.0,150,1.0,5.0,9,0.16667123495575598,0.3194413141538633,0.41160042776966344,0.004228635689534096,0.08756490455341777,0.08034706437458415,65,66,0.6666666666666667,120
90.0,110.0,3.0,150,1.0,7.0,8,0.12211528079898173,0.33508112353529074,0.43701501735220916,0.03862954972354814,0.16468491184817538,0.16764004919023795,69,68,0.6666666666666667,120
90.0,110.0,3.0,150,2.0,3.0,7,0.1282835467367037,0.2963945673302361,0.6431893972601743,0.013867998872064281,0.07415633273183413,0.06942892975632418,83,72,7.333333333333333,120
90.0,110.0,3.0,150,2.0,5.0,6,0.19701147956340648,0.5458531167565601,0.5423981551725636,0.020214210150356397,0.09312971564785172,0.11819014604725042,67,65,1.3333333333333335,120
90.0,110.0,3.0,150,2.0,7.0,5,0.1300099421604298,0.41570453173439115,0.558981670481909,0.02391326014480981,0.1289896506004835,0.0479706227498204,66,69,2.0,120
90.0,110.0,3.0,150,3.0,3.0,5,0.18967778079940484,0.22825927437541527,0.4425603544197851,0.009559044162828186,0.1308107614953682,0.030198369821267928,89,104,10.0,120
90.0,110.0,3.0,150,3.0,5.0,3,0.09968193215135991,0.36971685160502527,0.8342309059713388,0.01413792680921566,0.10839063365955066,0.03504886139609115,74,81,4.666666666666667,120
90.0,110.0,3.0,150,3.0,7.0,3,0.15031939753274978,0.3731476479305649,0.6590649629001495,0.019805248498925922,0.16007146845101378,0.07851314600661786,63,64,0.6666666666666667,120
