run_id,seed_profile_id,cell_FR,cell_MB,cell_PD,cell_ODW,movement_model,movement_model_requested,movement_model_effective,runtime_decision_source_requested,runtime_decision_source_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,odw_posture_bias_enabled_effective,odw_posture_bias_k_effective,odw_posture_bias_clip_delta_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,opponent_archetype_id,side_a_vector,opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,first_damage_tick,missing_cut,pocket_without_cut,event_order_anomaly,event_order_anomaly_label,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,precontact_ar_forward_p90_A,precontact_wedge_ratio_p10_A,precontact_split_separation_p90_A,precontact_c_conn_mean_A,precontact_rho_mean_A,precontact_c_scale_mean_A,front_profile_A,wedge_present_A,local_penetration_A,structural_fragility_A,posture_coherence_A,fire_eff_contact_to_cut_mean_A,fire_eff_contact_to_cut_p90_A,front_profile_B,wedge_present_B,local_penetration_B,structural_fragility_B,posture_coherence_B,fire_eff_contact_to_cut_mean_B,fire_eff_contact_to_cut_p90_B,runtime_collapse_sig_mean_A,runtime_collapse_sig_p95_A,runtime_c_conn_mean_A,runtime_rho_mean_A,runtime_c_scale_mean_A,runtime_collapse_sig_mean_B,runtime_collapse_sig_p95_B,runtime_c_conn_mean_B,runtime_rho_mean_B,runtime_c_scale_mean_B,precontact_wedge_p50_A,precontact_frontcurv_p50_A,precontact_cw_pshare_p50_A,precontact_pospersist_max_abs_A,first_alive_lead_tick,first_alive_lead_side,first_alive_lead_change_tick,first_major_divergence_tick,first_major_divergence_side,max_alive_lead_A,max_alive_lead_B,contact_ticks,mean_in_contact_count_contact_phase,mean_damage_events_count_contact_phase,damage_events_per_contact_pair_proxy,determinism_digest
SP07_FR8_MB5_PD8_ODW2,SP07,8,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,476,0,12,109,117,128,137,109,False,False,False,,2,467,75.63025210084034,2.100840336134454,0.2424406260616747,0.02100840336134454,0.3160990490243883,0.22963125459691566,0.6153846153846154,0.6,2.009921974995488,0.7108238211317827,1.7519524517264768,0.8342999999999996,0.43069798342895965,1.0,unstable_penetration_wedge,True,True,True,False,0.20277865956093513,0.35526940253866435,mixed_front,False,True,False,False,0.35810531850003496,0.5031658867713596,0.16444444444444445,0.26,0.8355555555555556,0.4326942795166527,1.0,0.06425925925925927,0.25649999999999995,0.9357407407407408,0.457797076824063,1.0,0.9064954685849852,0.3655827542370853,-0.026116965645472827,0.0,117,B,,135,B,0,12,358,55.08659217877095,55.08659217877095,1.0,5dd4b03153a31816e48591f2bf6aad66648479f8eba06438e13756f91f2e49f7
SP07_FR8_MB5_PD8_ODW8,SP07,8,5,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,488,14,0,109,118,128,141,109,False,False,False,,2,,77.25409836065573,0.0,0.22111154342906672,0.0,0.29956610333202316,0.16457473409730797,0.6666666666666667,0.4243269230769231,2.285196077118137,0.600412855338085,1.730180637191606,0.9424000000000001,0.4314109472022812,1.0,unstable_penetration_wedge,True,True,False,False,0.25554199652128434,0.4578055192763768,flat_holding_front,False,True,False,False,0.33780283200160244,0.518827304020494,0.05435185185185186,0.14,0.9456481481481481,0.43356548826956287,1.0,0.07425925925925926,0.23299999999999982,0.9257407407407408,0.456701181370595,1.0,0.6478090813881667,0.3623824646392604,0.002672487130697709,0.0,118,B,252,174,B,14,6,370,53.01891891891892,53.01891891891892,1.0,3f06d86cfd1b0defa26aee45c7a5c51594fc94016c5451eddaa28785ce4b03b9
SP07_FR8_MB8_PD2_ODW2,SP07,8,8,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,412,20,0,109,117,128,138,109,False,False,False,,403,,2.4271844660194173,0.0,0.024271844660194174,0.0,0.3891281281186294,0.1813428693715002,0.7527439024390243,0.34782608695652173,1.9582129776330763,0.610384907539841,1.9110442062195716,0.8329999999999997,0.4302200792138644,1.0,unstable_penetration_wedge,True,True,True,False,0.19177461624348033,0.4555499625868408,flat_holding_front,False,True,False,False,0.3167694964906315,0.5019171050793707,0.16611111111111113,0.25649999999999995,0.8338888888888889,0.43248822120790853,1.0,0.08398148148148148,0.31249999999999956,0.9160185185185186,0.4565577131368762,1.0,0.8044544355215149,0.5438663086637179,-0.04031617635631428,2.0,117,B,146,204,A,20,3,294,64.46598639455782,64.46598639455782,1.0,98a3106f36519e6e87d12601313af1e3b4a5895ca008e6e0378ef589018ed2e2
SP07_FR8_MB8_PD2_ODW8,SP07,8,8,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,616,0,2,109,117,128,137,109,False,False,False,,,607,0.0,1.6233766233766234,0.0,0.016233766233766232,0.36385810182388456,0.18682179069129015,0.6666666666666667,0.5204945410251058,2.269796984726003,0.5773734644532312,1.743142767255242,0.9072,0.43108209243033996,1.0,unstable_penetration_wedge,True,True,False,False,0.2648379669230134,0.4750043498893665,mixed_front,False,True,False,False,0.36185263361833725,0.5771398689399628,0.09129629629629629,0.17649999999999996,0.9087037037037037,0.43343859535448453,1.0,0.047592592592592596,0.2194999999999997,0.9524074074074074,0.45763561180090256,1.0,0.6047094831075225,0.5441963004564514,0.004204734522886607,0.0,117,B,128,204,B,2,7,498,41.59839357429719,41.59839357429719,1.0,3bc299dc897354d80ab3b47bfec148f1a5e23530069d005738370b95c0f461c6
SP07_FR8_MB8_PD5_ODW2,SP07,8,8,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,433,16,0,109,117,128,138,109,False,False,False,,127,,43.187066974595844,0.0,0.1093098217058566,0.0,0.4020711019148998,0.2225073446111412,0.7286713286713287,0.4736842105263158,1.9582129776330763,0.610384907539841,1.9110442062195716,0.8329999999999997,0.4302200792138644,1.0,unstable_penetration_wedge,True,True,True,False,0.1904040128129805,0.45569927264712135,flat_holding_front,False,True,False,False,0.3157709469153385,0.4922448076602781,0.16611111111111113,0.25649999999999995,0.8338888888888889,0.43248822120790853,1.0,0.08398148148148148,0.31249999999999956,0.9160185185185186,0.4565577131368762,1.0,0.8044544355215149,0.5438663086637179,-0.04031617635631428,2.0,117,B,185,283,A,16,4,315,61.58412698412698,61.58412698412698,1.0,68738ea09f0463cefd047c448099cfd0c59e40f05df468b25ec6ed944e514d44
SP07_FR8_MB8_PD5_ODW8,SP07,8,8,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,398,29,0,109,117,128,137,109,False,False,False,,118,,24.371859296482413,0.0,0.09446027450196084,0.0,0.3114574784047896,0.12397162971964386,0.7705128205128202,0.27679045092838184,2.269796984726003,0.5773734644532312,1.743142767255242,0.9072,0.43108209243033996,1.0,unstable_penetration_wedge,True,True,False,False,0.2722801208228991,0.4891284380485633,mixed_front,False,True,False,False,0.3811407047230996,0.5990495163072097,0.09129629629629629,0.17649999999999996,0.9087037037037037,0.43343859535448453,1.0,0.047592592592592596,0.2194999999999997,0.9524074074074074,0.45763561180090256,1.0,0.6047094831075225,0.5441963004564514,0.004204734522886607,0.0,117,B,157,179,A,29,3,280,64.79642857142858,64.79642857142858,1.0,dd89cda35070b77ae41b6ea965578b59868eba74660c8d36578524cdfbb85d29
SP07_FR8_MB8_PD8_ODW2,SP07,8,8,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,486,12,0,109,117,128,142,109,False,False,False,,2,,74.2798353909465,0.0,0.27300102666583453,0.0,0.3433159221773355,0.19076439228754527,0.8,0.41666666666666663,1.9645564908124074,0.6662598891800856,2.0280789599116247,0.8472,0.4299190064911497,1.0,wedge_like_deformation,True,False,True,False,0.13117661957257878,0.2221263503800261,mixed_front,False,True,False,False,0.29508007923056995,0.4418268947401704,0.15287037037037038,0.2364999999999999,0.8471296296296296,0.4321339365452495,1.0,0.05268518518518519,0.18999999999999995,0.9473148148148148,0.4580752172243339,1.0,0.9309062131869015,0.2241426164552225,-0.04088386448895217,3.0,117,B,242,143,B,12,6,368,53.608695652173914,53.608695652173914,1.0,0e5408755baab1a9ae051393dac6360961ece09d6a3797001febf4e8409dad2e
SP07_FR8_MB8_PD8_ODW8,SP07,8,8,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,342258562,1747738247,1660326877,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,415,21,0,109,117,128,144,109,False,False,False,,2,,78.79518072289157,0.0,0.29205822483623545,0.0,0.3623133441291383,0.20147964120564768,0.7808080808080804,0.5897435897435898,2.1580202473055206,0.5431127198056376,1.7323802938580908,0.9168000000000002,0.4318260611297331,1.0,unstable_penetration_wedge,True,True,False,False,0.20964819990358413,0.3212468218261219,flat_holding_front,False,True,False,False,0.3131221571488845,0.42810627247543054,0.0812962962962963,0.17000000000000004,0.9187037037037037,0.4341054977900539,1.0,0.07305555555555555,0.19999999999999996,0.9269444444444445,0.45650592709568505,1.0,0.6255528230215015,0.7189220840970951,0.0032128772406098773,0.0,117,B,171,226,A,21,3,297,63.205387205387204,63.205387205387204,1.0,77cd07f18365c5c9d47d2ed6bd23effa161c6def1c387b0b2f5d88601303b014
SP08_FR2_MB2_PD2_ODW2,SP08,2,2,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,510,8,0,113,121,132,137,113,False,False,False,,501,,1.9607843137254901,0.0,0.0196078431372549,0.0,0.27537913461552055,0.2735019859403005,0.625,0.6286184210526313,2.2266238110760628,1.0531037663791205,1.7197048388006162,0.9808999999999998,0.4639515110937314,1.0,flat_holding_front,False,True,False,False,0.5594842598624655,0.7331884229735058,flat_holding_front,False,True,False,False,0.49675316702247574,0.6808898894567408,0.023571428571428583,0.05449999999999994,0.9764285714285714,0.46279733818977864,1.0,0.07482142857142858,0.22449999999999987,0.9251785714285714,0.4579315678194093,1.0,1.1890384648981553,0.16838177919216468,-0.01068237754514861,0.0,121,A,124,182,A,8,2,388,52.141752577319586,52.141752577319586,1.0,591c3f57a5c6b1dc9c4da5048f23c47adcc681808308ebd6c19542822977348f
SP08_FR2_MB2_PD2_ODW8,SP08,2,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,474,0,11,112,120,131,137,112,False,False,False,,,465,0.0,2.109704641350211,0.0,0.02109704641350211,0.24808639454967368,0.2872325420726126,0.6428571428571428,0.75,2.2226318170916017,0.9434710138758297,1.7233231529105661,0.9721999999999994,0.458769653650508,1.0,flat_holding_front,False,True,False,False,0.5199932492368035,0.702715039734577,flat_holding_front,False,True,False,False,0.48114076295905855,0.6281649802027478,0.035945945945945953,0.125,0.9640540540540541,0.45725975314100115,1.0,0.06981981981981981,0.22999999999999998,0.9301801801801802,0.45646530037849253,1.0,0.9873515231092336,0.18424480618897698,-0.0007587951585453274,0.0,120,B,125,193,B,2,11,353,56.11898016997167,56.11898016997167,1.0,14a2de1248c6e1991fae04013923b74b8189139cb8f977f782e413e11248be50
SP08_FR2_MB2_PD5_ODW2,SP08,2,2,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,554,4,0,113,121,132,137,113,False,False,False,,223,,20.938628158844764,0.0,0.05455771811355898,0.0,0.31169136348850934,0.3449682337637373,0.6666666666666667,0.75,2.2266238110760628,1.0531037663791205,1.7197048388006162,0.9808999999999998,0.4639515110937314,1.0,flat_holding_front,False,True,False,False,0.5594842598624655,0.7331884229735058,flat_holding_front,False,True,False,False,0.49675316702247574,0.6808898894567408,0.023571428571428583,0.05449999999999994,0.9764285714285714,0.46279733818977864,1.0,0.07482142857142858,0.22449999999999987,0.9251785714285714,0.4579315678194093,1.0,1.1890384648981553,0.16838177919216468,-0.01068237754514861,0.0,121,A,124,182,A,5,1,432,47.682870370370374,47.682870370370374,1.0,aa4d407147f2cb8189721423b52f199b36ea499b557f21bb18dce68b351e73be
SP08_FR2_MB2_PD5_ODW8,SP08,2,2,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,457,0,15,112,120,131,137,112,False,False,False,,224,448,5.470459518599562,2.1881838074398248,0.005476825939562457,0.02188183807439825,0.2346413819054834,0.24165247924150887,0.5195767195767196,0.6740740740740737,2.2226318170916017,0.9434710138758297,1.7233231529105661,0.9721999999999994,0.458769653650508,1.0,flat_holding_front,False,True,False,False,0.5199932492368035,0.702715039734577,flat_holding_front,False,True,False,False,0.48114076295905855,0.6281649802027478,0.035945945945945953,0.125,0.9640540540540541,0.45725975314100115,1.0,0.06981981981981981,0.22999999999999998,0.9301801801801802,0.45646530037849253,1.0,0.9873515231092336,0.18424480618897698,-0.0007587951585453274,0.0,120,B,125,193,B,2,15,336,58.38095238095238,58.38095238095238,1.0,546d5a3cd7c94a2abf5c8fdefc7481dd7395de0b2450edb404d960e93089bbe1
SP08_FR2_MB2_PD8_ODW2,SP08,2,2,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,441,17,0,113,121,132,137,113,False,False,False,,2,,75.51020408163265,0.0,0.2286308786103144,0.0,0.3066736832012811,0.2563759962162293,0.75,0.6521739130434783,2.2228136521848336,1.0421253164705437,1.7187105099090176,0.9518999999999999,0.46297487715708024,1.0,flat_holding_front,False,True,False,False,0.5743050404446826,0.7305571923641977,flat_holding_front,False,True,False,False,0.5435283924572023,0.7067252990242108,0.06000000000000001,0.18000000000000005,0.94,0.4617902577183483,1.0,0.07633928571428572,0.24449999999999988,0.9236607142857143,0.45567829027344825,1.0,1.1479539024964063,0.20572660257912734,-0.009025035906770729,0.0,123,A,148,139,A,17,1,319,60.874608150470216,60.874608150470216,1.0,84bac508eb128604f40cbaaaa80fbd839e9f29f2d5f13f7345105b2560db3cde
SP08_FR2_MB2_PD8_ODW8,SP08,2,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,546,5,0,113,121,132,136,113,False,False,False,,2,,71.06227106227107,0.0,0.20622488342406506,0.0,0.28455875814117376,0.26120806262419255,0.6666666666666667,0.6076845298281093,2.2195705089853734,0.979487141163618,1.7201744640650434,0.9696999999999995,0.45909346043985005,1.0,mixed_front,False,True,False,False,0.5496682995735238,0.7082047341944829,flat_holding_front,False,True,False,False,0.5332346714748685,0.6938477586747755,0.035357142857142865,0.1344999999999999,0.9646428571428571,0.4576877994843078,1.0,0.06919642857142858,0.21999999999999997,0.9308035714285714,0.4579519543460033,1.0,0.9958796974673194,0.27774729933547104,-0.0005564588625738662,0.0,123,A,126,536,A,5,3,424,48.68632075471698,48.68632075471698,1.0,8e8db99eee1641b291317bf2c7c77493b095b04c78044ae3f5d0918f1fd1875c
SP08_FR2_MB5_PD2_ODW2,SP08,2,5,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,925950515,1264853252,163267763,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,513,0,9,113,121,134,137,113,False,False,False,,,504,0.0,1.949317738791423,0.0,0.01949317738791423,0.25698772097367045,0.41980734422144167,0.6666666666666667,0.7465116279069766,2.209927255804739,1.0640527305096297,1.7169440828404112,0.7811999999999999,0.4641544949361442,1.0,flat_holding_front,False,True,True,False,0.5119101901108914,0.6807753395014238,flat_holding_front,False,True,False,False,0.5243074749647736,0.6905483630211369,0.24223214285714287,0.6644999999999999,0.7577678571428571,0.4628624851069903,1.0,0.05267857142857144,0.20899999999999974,0.9473214285714285,0.457936237437711,1.0,1.215768023005444,0.11127718444852008,-0.01484992555451168,0.0,124,B,126,219,B,2,9,391,51.41432225063939,51.41432225063939,1.0,be8aa3a98aadf7e5336f8497de78dcd4a50edf2174c95f2490470a3759bc06fc
