run_id,seed_profile_id,cell_FR,cell_MB,cell_PD,cell_ODW,movement_model,movement_model_requested,movement_model_effective,runtime_decision_source_requested,runtime_decision_source_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,odw_posture_bias_enabled_effective,odw_posture_bias_k_effective,odw_posture_bias_clip_delta_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,opponent_archetype_id,side_a_vector,opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,first_damage_tick,missing_cut,pocket_without_cut,event_order_anomaly,event_order_anomaly_label,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,precontact_ar_forward_p90_A,precontact_wedge_ratio_p10_A,precontact_split_separation_p90_A,precontact_c_conn_mean_A,precontact_rho_mean_A,precontact_c_scale_mean_A,front_profile_A,wedge_present_A,local_penetration_A,structural_fragility_A,posture_coherence_A,fire_eff_contact_to_cut_mean_A,fire_eff_contact_to_cut_p90_A,front_profile_B,wedge_present_B,local_penetration_B,structural_fragility_B,posture_coherence_B,fire_eff_contact_to_cut_mean_B,fire_eff_contact_to_cut_p90_B,runtime_collapse_sig_mean_A,runtime_collapse_sig_p95_A,runtime_c_conn_mean_A,runtime_rho_mean_A,runtime_c_scale_mean_A,runtime_collapse_sig_mean_B,runtime_collapse_sig_p95_B,runtime_c_conn_mean_B,runtime_rho_mean_B,runtime_c_scale_mean_B,precontact_wedge_p50_A,precontact_frontcurv_p50_A,precontact_cw_pshare_p50_A,precontact_pospersist_max_abs_A,first_alive_lead_tick,first_alive_lead_side,first_alive_lead_change_tick,first_major_divergence_tick,first_major_divergence_side,max_alive_lead_A,max_alive_lead_B,contact_ticks,mean_in_contact_count_contact_phase,mean_damage_events_count_contact_phase,damage_events_per_contact_pair_proxy,determinism_digest,candidate_id,candidate_family,candidate_mode,candidate_a,candidate_sigma,candidate_p,candidate_q,candidate_beta,candidate_gamma,baseline_anchor_source
A_a025_s010_q2__SP18_FR2_MB2_PD8_ODW8,SP18,2,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1383636782,1153110224,1272470450,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,550,5,0,112,120,131,137,112,False,False,False,,2,,71.63636363636364,0.0,0.2142120455433871,0.0,0.29207831317906935,0.3011755233232225,0.6530303030303017,0.75,2.2199348857791996,0.9912822649020036,1.719061990988874,0.9566999999999996,0.4589682162369636,1.0,mixed_front,False,True,False,False,0.5444629790048285,0.7412166232989882,mixed_front,False,True,False,False,0.5055411975183611,0.6792798820203737,0.05342342342342343,0.19499999999999995,0.9465765765765766,0.45733500101669966,1.0,0.054144144144144146,0.15500000000000003,0.9458558558558559,0.4575355288804383,1.0,1.011012681121417,0.30974698680843726,-0.0005777242643867547,0.0,127,B,128,523,A,5,2,429,47.68298368298368,47.68298368298368,1.0,f38d9eed6584adfda2115185d0c130f6bdbef44501dfaa08b33440b43ff3bdf1,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP18_FR2_MB8_PD8_ODW8,SP18,2,8,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1383636782,1153110224,1272470450,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,478,0,16,112,120,131,137,112,False,False,False,,2,469,65.06276150627615,2.092050209205021,0.15639374895273997,0.02092050209205021,0.23660176164409122,0.42972430614554125,0.5454545454545454,0.8092657342657341,2.1888758718519568,0.879316106758353,1.7164482532987155,0.7417999999999999,0.4614920928633389,1.0,mixed_front,False,True,True,False,0.42773584587537866,0.5839940583047131,flat_holding_front,False,True,False,False,0.5165899124496314,0.6743298716966412,0.27612612612612614,0.615,0.7238738738738739,0.45996618847060095,1.0,0.044594594594594604,0.16999999999999998,0.9554054054054054,0.4575895013164284,1.0,0.9530070476172685,0.4342033034373287,-0.001381839592299935,0.0,120,B,,162,B,0,16,357,54.64705882352941,54.64705882352941,1.0,374cdb8380808560329d39c7cf261b91d6b310b332dcc02a012f7206bb7c03e9,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP18_FR8_MB2_PD2_ODW8,SP18,8,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1383636782,1153110224,1272470450,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,423,24,0,109,117,128,142,109,False,False,False,,414,,2.3640661938534278,0.0,0.02364066193853428,0.0,0.3200598101367417,0.07295252768512843,0.7052941176470586,0.23333333333333328,2.3167603720453016,0.6913007463317411,1.7389435644101254,0.9662,0.43099200771601653,1.0,unstable_penetration_wedge,True,True,False,False,0.3172981506849472,0.5533752207020165,flat_holding_front,False,True,False,False,0.39400390499991134,0.5434667397682307,0.03175925925925927,0.09649999999999989,0.9682407407407407,0.4330295554082625,1.0,0.04824074074074075,0.16649999999999995,0.9517592592592592,0.45826528819409806,1.0,0.715009710005225,0.22205173441903447,0.0028217533346423735,0.0,120,B,194,164,B,24,5,305,61.118032786885244,61.118032786885244,1.0,a2d3bfb6fcb2a72345f1287754eee9c53788b2b414dc35fe0cf98c8073d51f2b,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP18_FR8_MB5_PD8_ODW2,SP18,8,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1383636782,1153110224,1272470450,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,480,13,0,108,116,127,134,108,False,False,False,,2,,72.70833333333333,0.0,0.25532467703797534,0.0,0.3265409137617568,0.21508537597182703,0.7275757575757573,0.46153846153846156,1.9630963008974893,0.6751772041506655,1.7547754449382418,0.8412000000000005,0.4308757235437324,1.0,unstable_penetration_wedge,True,True,True,False,0.18961663401105572,0.37082233590850694,flat_holding_front,False,True,False,False,0.3082823684170414,0.49364805643461374,0.1583177570093458,0.25,0.8416822429906542,0.43254948926390563,1.0,0.0688785046728972,0.2739999999999998,0.9311214953271028,0.45861333768902013,1.0,0.8728833023783581,0.4062782205139701,-0.029315696186153414,0.0,116,B,244,157,B,13,8,363,53.94765840220386,53.94765840220386,1.0,f0f4a3939237d240fba8ba7a37b9358412b10e616a6d0d634677f2cf8ea44e3d,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD2_ODW2,SP01,5,2,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,453,0,19,111,119,130,135,111,False,False,False,,,444,0.0,2.207505518763797,0.0,0.02207505518763797,0.28234002581178635,0.23978517539013772,0.6149659863945577,0.5294117647058824,2.0854738904444767,0.9870489975262485,1.7137946195385776,0.8364999999999999,0.43946778832029165,1.0,flat_holding_front,False,True,True,False,0.34550230826028966,0.49837775159157527,flat_holding_front,False,True,False,False,0.5150422969268776,0.6655248968623177,0.16563636363636364,0.30000000000000004,0.8343636363636364,0.4395371126105965,1.0,0.05290909090909091,0.1555,0.9470909090909091,0.45748600006717477,1.0,1.0394192687254455,0.20599032394156103,-0.014311484044586615,0.0,120,B,,140,B,0,19,333,57.387387387387385,57.387387387387385,1.0,c28c58d6c5e5ab5321855853e489fc4475917424c615ac870335808d5af3e16b,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD2_ODW8,SP01,5,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,461,15,0,109,117,128,137,109,False,False,False,,452,,2.1691973969631237,0.0,0.021691973969631236,0.0,0.33407928579834606,0.18501951679102327,0.7333333333333334,0.4375,2.0366656756753323,0.8029543786483504,1.7290754533683628,0.9300999999999999,0.43250775900343996,1.0,unstable_penetration_wedge,True,True,False,False,0.33731769763502867,0.5584515919651823,flat_holding_front,False,True,False,False,0.43406097854133735,0.5987151672879231,0.06935185185185185,0.14649999999999994,0.9306481481481481,0.4333216272532649,1.0,0.05416666666666667,0.1864999999999999,0.9458333333333333,0.4568048606590129,1.0,0.8992354598896234,0.2944563112056797,0.0020003585310913183,0.0,121,B,215,256,A,15,4,343,56.42857142857143,56.42857142857143,1.0,1769a12e657a1ec4b729b80ad14ef71b27998313e3e9c617f7582069704b11c9,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD5_ODW2,SP01,5,2,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,503,8,0,110,118,129,135,110,False,False,False,,119,,17.296222664015904,0.0,0.053925289402642726,0.0,0.31540095409633295,0.2711201382504518,0.6666666666666667,0.5294117647058824,2.0961695204255895,1.0027907921165673,1.7040920193187767,0.8165999999999998,0.44200091367594413,1.0,flat_holding_front,False,True,True,False,0.35138876884890186,0.5095615441086362,mixed_front,False,True,False,False,0.5080942539313495,0.7411549946275886,0.18880733944954128,0.32999999999999996,0.8111926605504587,0.44197617844961545,1.0,0.044403669724770646,0.14,0.9555963302752294,0.45730504540819034,1.0,1.0523114150453745,0.15533444083634507,-0.013040611383410368,0.0,118,B,269,137,B,8,8,384,52.309895833333336,52.309895833333336,1.0,fcb060b82ca97eb3a672da496ff8fbf63916ca4070b0e8de7c616940a9634895,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD5_ODW8,SP01,5,2,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,432,0,22,110,118,129,135,110,False,False,False,,128,423,25.694444444444443,2.314814814814815,0.020446024409421976,0.023148148148148147,0.3135832758386859,0.25373682878110404,0.560808988764045,0.5204945410251058,2.053219732957861,0.818743920841702,1.7328669297093047,0.9279000000000002,0.4328484011488266,1.0,unstable_penetration_wedge,True,True,False,False,0.3416480129764057,0.46776908587723914,flat_holding_front,False,True,False,False,0.5083152517525853,0.6739983699733633,0.07137614678899083,0.16000000000000003,0.9286238532110092,0.433663748622031,1.0,0.055321100917431205,0.17000000000000004,0.9446788990825687,0.4576285181449802,1.0,0.8919747605017045,0.298488937179056,0.0007654285349732061,0.0,121,B,,138,B,0,22,313,59.677316293929714,59.677316293929714,1.0,8d07a45336b41bcbe975110c7876e8182b6e12814877211c1da98f2ec407ab63,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD8_ODW2,SP01,5,2,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,428,0,28,111,119,130,136,111,False,False,False,,2,419,53.97196261682243,2.336448598130841,0.14371417481187734,0.02336448598130841,0.21979945045377994,0.2775817506214049,0.6588968957871397,0.6666666666666667,2.136646939043756,1.0357505379300855,1.7061694818949171,0.8314999999999999,0.4447195751367973,1.0,flat_holding_front,False,True,True,False,0.3931776361660856,0.5329376503080445,flat_holding_front,False,True,False,False,0.5328857728407334,0.6860673668051249,0.17427272727272727,0.3309999999999999,0.8257272727272728,0.44463912844506187,1.0,0.06781818181818182,0.18999999999999995,0.9321818181818182,0.45729481808107847,1.0,1.1068280557663215,0.24777183422423588,-0.011900236418299518,0.0,119,B,,136,B,0,28,308,59.92857142857143,59.92857142857143,1.0,b65e03a5aa7ce2621dc82a71c5cbafb5cb4f4323801c763ef7b78bacf9cec721,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB2_PD8_ODW8,SP01,5,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,572,4,0,110,118,129,135,110,False,False,False,,2,,76.74825174825175,0.0,0.2821642778472549,0.0,0.3486658025432318,0.24024632816383631,0.6760416666666653,0.5049999999999992,2.074386719273263,0.8557124553167301,1.7182414462303355,0.9007,0.4361775458079314,1.0,mixed_front,False,True,False,False,0.3500450617636711,0.47384708734326,flat_holding_front,False,True,False,False,0.4600346479574567,0.6289790976217828,0.0991743119266055,0.2059999999999999,0.9008256880733945,0.4366959682079291,1.0,0.05247706422018349,0.1919999999999999,0.9475229357798165,0.4573050714006134,1.0,0.9234209573516987,0.34539639896440955,0.0011000312436415724,0.0,123,B,264,143,B,4,6,453,44.99558498896247,44.99558498896247,1.0,d49e1ed9dbc2b08068cd563a61f556b8ce99ef179355f9b605137bb2fe51d5ce,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB5_PD2_ODW2,SP01,5,5,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,432,0,27,111,119,130,136,111,False,False,False,,,423,0.0,2.314814814814815,0.0,0.023148148148148147,0.224465226758743,0.2501915218036575,0.5925925925925926,0.5475,2.0570624025109323,0.9717325032733551,1.7168410801703269,0.8220999999999998,0.4400748537556128,1.0,flat_holding_front,False,True,True,False,0.27591055237605555,0.37272771717469455,flat_holding_front,False,True,False,False,0.4499851659790219,0.5681237173442091,0.18054545454545454,0.36549999999999994,0.8194545454545454,0.4405599810628676,1.0,0.047727272727272736,0.13,0.9522727272727273,0.4581006370908349,1.0,1.0257208709840104,0.043402363621820594,-0.022137392597340533,0.0,119,B,,134,B,0,27,312,58.70192307692308,58.70192307692308,1.0,09df5480c6b157db06d16ea247edf0a2f2f28214e39c616f2285628c9a66266b,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB5_PD2_ODW8,SP01,5,5,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,437,20,0,109,118,128,138,109,False,False,False,,428,,2.288329519450801,0.0,0.02288329519450801,0.0,0.3205769072096895,0.14543965192934866,0.6666666666666667,0.40909090909090906,2.0300313986113463,0.7059596694791392,1.7360162415547662,0.9076000000000003,0.4329276611497843,1.0,unstable_penetration_wedge,True,True,False,False,0.2904661445854018,0.5228151265621053,flat_holding_front,False,True,False,False,0.3639598864132674,0.5230538007625641,0.09037037037037038,0.18999999999999995,0.9096296296296297,0.4341395902520174,1.0,0.056481481481481494,0.15649999999999994,0.9435185185185185,0.4579383347695124,1.0,0.7739895977639774,0.40425972372027674,0.0010579961059473467,0.0,121,B,163,191,A,20,3,319,60.39811912225705,60.39811912225705,1.0,5e08de85074403da78ec002053b30ee1362f73fd5c25d149e4328bfd37097d80,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB5_PD5_ODW2,SP01,5,5,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,433,0,24,111,119,130,136,111,False,False,False,,118,424,20.554272517321017,2.3094688221709005,0.02811190487484546,0.023094688221709007,0.28670140268904565,0.2561075357530222,0.5863636363636362,0.5,2.0981081915924924,1.0345146735568764,1.721318500412929,0.7862000000000002,0.44231633861472325,1.0,flat_holding_front,False,True,True,False,0.28753008611223,0.3745804291402974,mixed_front,False,True,False,False,0.4405972181933955,0.5868061519876342,0.218,0.39549999999999996,0.782,0.4426228308684651,1.0,0.04318181818181818,0.12549999999999997,0.9568181818181818,0.4586967005444927,1.0,1.067086330089409,0.14139522319324227,-0.01923093092172216,0.0,119,B,,137,B,0,24,313,59.62300319488818,59.62300319488818,1.0,a9c0cf525bc3d12361278411695856d36fb79b8c58938e4cb04c21c4d03825ad,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s015_q1__SP01_FR5_MB5_PD5_ODW8,SP01,5,5,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,476,13,0,109,117,128,137,109,False,False,False,,151,,28.781512605042018,0.0,0.10650020389027431,0.0,0.34514155547839653,0.23503314488881222,0.7857142857142857,0.6428571428571428,2.042090858762483,0.8124660086280893,1.725475518630029,0.8724999999999996,0.4340655936558543,1.0,unstable_penetration_wedge,True,True,True,False,0.27700585702573366,0.40521585122305437,mixed_front,False,True,False,False,0.3742457543789317,0.5348287891924378,0.1275,0.2965,0.8725,0.43512274146624613,1.0,0.06574074074074074,0.2029999999999998,0.9342592592592592,0.45703781840973395,1.0,0.8736565117912671,0.44220121293221304,0.00042289040234113067,0.0,117,B,252,153,B,13,8,358,54.815642458100555,54.815642458100555,1.0,2f6e65cede6874c633c547034dbf0f6453190c319eab35e4728a3a5d72b6d92f,A_a025_s015_q1,A,candidate_a,0.25,0.15,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
