run_id,movement_model,movement_v3a_experiment,movement_v3a_variant_id,centroid_probe_scale,runtime_decision_source_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,precontact_window_last_tick,precontact_ar_p90_A,precontact_ar_p90_B,precontact_wedge_p10_A,precontact_wedge_p10_B,precontact_split_p90_A,precontact_split_p90_B,precontact_persistent_outlier_p90,precontact_max_persistence_max,precontact_ar_p90_gap_AB,precontact_wedge_p10_gap_AB,precontact_split_p90_gap_AB,precontact_ar_jitter_A,precontact_ar_jitter_B,precontact_wedge_jitter_A,precontact_wedge_jitter_B,precontact_split_jitter_A,precontact_split_jitter_B,cut_before_contact,pocket_before_contact,determinism_digest,rep_index,precontact_outlier_total_p90,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,cut_exists,pocket_exists,hit_runtime_cap,boundary_enabled_effective,boundary_soft_strength_effective,boundary_hard_enabled_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective
FR2_MB2_PD5_vs_muller_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,430,33,0,111,118,130,135,100,2.2458514300965584,2.072896449669711,1.1291446181932072,0.8437086770470965,1.7200878873281535,1.7021396385293297,0.0,0.0,0.17295498042684754,0.2854359411461107,0.01794824879882384,0.003285642001562222,0.011894813298878834,0.005923087718077441,0.013063141542738042,0.0011665185653367816,0.0027733246819503757,False,False,859aeefd2e85137daee6a6e47993dddad14ac3f83de49f5a3a98b64f6de004e3,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_reinhard_base_rep01,v1,base,base,1.0,v2,2,2,8,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,445,35,0,109,117,128,137,100,2.238300684101494,1.9197149537279223,1.1356329660469762,0.8233927134505719,1.7183520991891967,1.7334695246472622,0.0,21.0,0.3185857303735715,0.3122402525964043,0.015117425458065492,0.006277566055750197,0.019031862550676737,0.013631948701716466,0.01711143213433608,0.0019117236290796882,0.004541295035429385,False,False,5a2163d4a5e3ceafbdbf9510ed82e943dbb2a39f7917919063a31d4e47fe0118,1,2.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_reinhard_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,458,24,0,112,119,131,136,100,2.252422589676967,2.1420347866237295,1.1391733298584357,0.8127924226247991,1.7203854770491362,1.7072734242594632,0.0,0.0,0.11038780305323748,0.32638090723363655,0.01311205278967309,0.003216972816949667,0.010763143557495162,0.009908657963306295,0.01365523976659717,0.0011340344443349821,0.001999460972976328,False,False,4a7f9357af65885c931e3ab7ec513f059b9c884b92c4bc9f53749c1f8c7e1538,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_kircheis_base_rep01,v1,base,base,1.0,v2,2,2,8,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,455,26,0,109,117,128,194,100,2.2398992960724313,1.9083685056121191,1.1019760700609589,0.8318016834503926,1.7183894248613136,1.7449770600653944,1.0,40.0,0.3315307904603122,0.27017438661056625,0.026587635204080806,0.006662786197180873,0.01921136338948354,0.01379115622154968,0.02283842659246024,0.002360184021455962,0.0051454407915172305,False,False,6b546c25da0593afed509a837202e56f9308e87d669e6277f44542e74373256d,1,3.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_kircheis_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,463,21,0,111,119,130,136,100,2.246058755309974,2.082614893035323,1.0930359049900438,0.8343578938832992,1.7217808931707754,1.7085239327976165,0.0,0.0,0.1634438622746508,0.2586780111067446,0.013256960373158932,0.00236736594478994,0.011809017005085512,0.005858746030553472,0.016954426626405006,0.0013064707605782368,0.0046624896967832246,False,False,78542fb2b5f06a5d2fd87179457e6d14179a41d8271024ab433006bdf168b6f5,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_reuenthal_base_rep01,v1,base,base,1.0,v2,2,2,8,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,464,14,0,113,121,299,137,100,2.2457623279347896,2.1729642405596734,1.1374544560047257,0.8473443897855223,1.7177455086229727,1.7132175946434025,0.0,0.0,0.07279808737511617,0.29011006621920343,0.004527913979570197,0.005936480699876673,0.006627120422114031,0.012176815378985949,0.01004070743423065,0.002384847458226797,0.0019190569061758608,False,False,e11ff709bdfaccafa51eb719ca77ac5f9c356d170657b90c9f72369cbd75b696,1,0.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_reuenthal_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,465,15,0,114,121,133,138,100,2.2585619283921456,2.229590815316334,1.1056422042068994,0.8480499446336072,1.721473053095421,1.7156169769830312,0.0,0.0,0.028971113075811683,0.25759225957329224,0.0058560761123898075,0.003309148448512795,0.00398321836210249,0.010980507951410014,0.003648480421154844,0.0015098443074152911,0.0017530428226703919,False,False,465b8f5d23a07ff9cb8ac94c38873e60c983fe18e7e1322bf19523365e03da74,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_mittermeyer_base_rep01,v1,base,base,1.0,v2,2,2,8,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,448,18,0,112,120,131,147,100,2.2396075675232163,1.9935756755124192,1.115600513081122,0.8038339466414269,1.7205214465976546,1.7226249948042345,0.0,0.0,0.24603189201079712,0.311766566439695,0.002103548206579875,0.006122262889916118,0.013704072729202772,0.019105331939529638,0.02207853791528278,0.0024384437977061813,0.004771265874644094,False,False,8459e12ab88d7bfece4207be3ffed1baa287bd767381886f25dd49754c1448ec,1,0.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_mittermeyer_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,447,20,0,113,121,132,136,100,2.2611046456692496,2.168754053498127,1.0673946855096934,0.8537417142626862,1.7226388534230916,1.7094685724083285,0.0,0.0,0.09235059217112251,0.21365297124700722,0.013170281014763141,0.0029776218631508756,0.009311844535345433,0.009929513172080085,0.01197091796082809,0.0009874224853417565,0.0025003898096291957,False,False,21698b809b5c154b2aaec04254bea1b68f733769c1a5ee3b5a7884dd9a31399e,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_bittenfeld_base_rep01,v1,base,base,1.0,v2,2,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,458,28,0,109,117,128,181,100,2.227032358380193,1.9494523121511131,1.0327960729668149,0.8424948214301559,1.7199637086676627,1.730193732224233,1.0,31.0,0.27758004622907984,0.190301251536659,0.010230023556570211,0.006704203328748292,0.02026890831644515,0.013650477852875945,0.022882015198162717,0.0018549489652099904,0.0041720321776195154,False,False,21772e8e90b44ffb82e1ce427df46eb7f2a6397ec84e4e36504193f546e61895,1,2.1000000000000085,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_bittenfeld_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,426,36,0,111,119,130,135,100,2.2382126114038874,2.1057517579967686,1.1135306477460114,0.8424343530103823,1.723588768289005,1.7032416271773032,0.0,0.0,0.13246085340711877,0.27109629473562913,0.020347141111701772,0.003368973879423975,0.011419773067078053,0.013217714907405254,0.012962336565208317,0.0011784005163013634,0.003113475719328112,False,False,c6874bc21bd3bcef77115080cf5e7b74f5307467c2f268641ba8958b7d8c105f,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_muller_base_rep01,v1,base,base,1.0,v2,2,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,461,28,0,109,118,132,193,100,2.246051566533732,2.124155711910828,1.0425877997309265,0.8299332448979326,1.7177811053637766,1.7346180742736501,2.0,42.0,0.12189585462290387,0.2126545548329939,0.016836968909873518,0.006981403951421837,0.02290894480151766,0.01258158197763337,0.024996123175213655,0.002221921840137225,0.0037658088283863754,False,False,7683f39ccc36949e1814f980a0118b9f9e757fd22e27e332b4441f3e148a8a0e,1,3.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB2_PD8_vs_muller_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,462,26,0,111,119,130,135,100,2.25715947031542,2.080281930737469,1.105032028447735,0.8415320690683394,1.7207385604643468,1.7035915700387065,0.0,0.0,0.17687753957795094,0.26349995937939563,0.017146990425640274,0.0030146536359863894,0.011834393827440422,0.010358063009837933,0.011736710795915673,0.001350133590099535,0.002583304282137262,False,False,41191ee4dd16b78dfd713df2f8fb8482ff5766d43da93c7978c309516170d007,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB5_PD2_vs_reinhard_base_rep01,v1,base,base,1.0,v2,2,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,416,29,0,109,117,128,148,100,2.1742873463625068,1.9315522324966499,1.0805965644190674,0.8432445158392904,1.7098294880839906,1.731434118972171,0.0,23.0,0.2427351138658569,0.237352048579777,0.02160463088818032,0.012766920356373786,0.019183092433626904,0.020522322313418436,0.021095267172097195,0.0030577888672062813,0.004161056301531292,False,False,22f0f50e8ac1225b04228deff65ea2f81916e265065545982e52fcde3f902a72,1,1.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR2_MB5_PD2_vs_reinhard_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,2,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,472,19,0,112,120,131,136,100,2.2527176650633063,2.1350031287051023,1.0659534065942693,0.847679125201857,1.71769482727683,1.7086917038056861,0.0,0.0,0.11771453635820395,0.21827428139241234,0.009003123471143848,0.004887579909329493,0.010949305497252596,0.019941330789651313,0.006700117137832144,0.0016659207920276026,0.0030536343886929324,False,False,0dd5763d3659d6eb4de75d1dfb46058533ee7f438dd1f18357e608785f0de627,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
