tick,unit_id,fleet_id,chosen_candidate_source,chosen_displacement_norm,realistic_min_displacement_threshold
429,A81,A,prev_window_next_window,4.491242110402228,0.2
429,A82,A,prev_window_next_window,4.419491474034203,0.2
429,A83,A,prev_window_next_window,4.887641206130252,0.2
429,A84,A,prev_window_next_window,4.646424917952989,0.2
429,A85,A,prev_window_next_window,4.269621154954807,0.2
429,A86,A,prev_window_next_window,4.071758203881473,0.2
429,A87,A,prev_window_next_window,3.7895923992176925,0.2
429,A88,A,prev_window_next_window,3.1912863588809337,0.2
429,A89,A,prev_window_next_window,1.1988100875595993,0.2
429,A90,A,prev_window_next_window,2.5607276402488504,0.2
429,A91,A,prev_window_next_window,2.1030140115514118,0.2
429,A92,A,prev_window_next_window,0.8652111951596256,0.2
429,A93,A,prev_window_next_window,1.3697769061253604,0.2
429,A94,A,prev_window_next_window,2.207161274267746,0.2
429,A95,A,prev_next,1.2992797584817426,0.2
429,A96,A,prev_window_next_window,2.7289827593247864,0.2
429,A97,A,prev_window_next_window,2.2962898994393965,0.2
429,A98,A,prev_window_next_window,2.9165020568132913,0.2
429,A99,A,prev_window_next_window,1.877482884060746,0.2
429,A100,A,prev_window_next_window,0.9938153666162137,0.2
430,A1,A,prev_window_next_window,2.343076460746966,0.2
430,A2,A,prev_window_next_window,2.3836014138506254,0.2
430,A3,A,prev_window_next_window,1.2873777476900714,0.2
430,A4,A,prev_window_next_window,1.6563662545677553,0.2
430,A5,A,prev_window_next_window,2.2508405150449704,0.2
430,A6,A,prev_window_next_window,2.148525020906358,0.2
430,A7,A,prev_window_next_window,2.0486890684203267,0.2
430,A8,A,prev_window_next_window,1.3658862428097325,0.2
430,A9,A,prev_window_next_window,2.0727582733468664,0.2
430,A10,A,prev_window_next_window,1.2778907566831004,0.2
430,A11,A,prev_window_next_window,1.4285859343310405,0.2
430,A12,A,prev_window_next_window,2.0244278111417415,0.2
430,A13,A,prev_window_next_window,2.648468845146176,0.2
430,A14,A,prev_window_next_window,5.226193568390054,0.2
430,A15,A,prev_window_next_window,1.5663323174466077,0.2
430,A16,A,prev_window_next_window,5.063213426736734,0.2
430,A17,A,prev_window_next_window,5.705035132793137,0.2
430,A18,A,prev_window_next_window,4.752537945426971,0.2
430,A19,A,prev_window_next_window,2.646176424896544,0.2
430,A20,A,prev_window_next_window,3.082381411458705,0.2
430,A21,A,prev_window_next_window,3.2248902177248886,0.2
430,A22,A,prev_window_next_window,3.698749203956562,0.2
430,A23,A,prev_window_next_window,3.1366328121432767,0.2
430,A24,A,prev_window_next_window,2.949903881257311,0.2
430,A25,A,prev_window_next_window,2.486194270342412,0.2
430,A26,A,prev_window_next_window,4.332041769723331,0.2
430,A27,A,prev_window_next_window,0.409803221774791,0.2
430,A28,A,prev_window_next_window,4.390421635582165,0.2
430,A29,A,prev_window_next_window,1.5453655410153766,0.2
430,A30,A,prev_window_next_window,2.197991562866343,0.2
430,A31,A,prev_window_next_window,1.3136266407585449,0.2
430,A32,A,prev_window_next_window,1.5169540739326028,0.2
430,A33,A,prev_window_next_window,0.8659462611559001,0.2
430,A34,A,prev_window_next_window,2.912447002539666,0.2
430,A35,A,prev_window_next_window,4.301090632697122,0.2
430,A36,A,prev_window_next_window,1.993366631008385,0.2
430,A37,A,prev_window_next_window,1.6940173351874859,0.2
430,A38,A,prev_window_next_window,4.390251439667687,0.2
430,A39,A,prev_window_next_window,3.8995483394833848,0.2
430,A40,A,prev_window_next_window,2.984095999316702,0.2
430,A41,A,prev_window_next_window,3.2645356494559468,0.2
430,A42,A,prev_window_next_window,4.096441765514542,0.2
430,A43,A,prev_window_next_window,5.0553105489659425,0.2
430,A44,A,prev_window_next_window,1.445576540862302,0.2
430,A45,A,prev_window_next_window,3.0456923394083706,0.2
430,A46,A,prev_window_next_window,1.5829305382239194,0.2
430,A47,A,prev_window_next_window,1.157575166288489,0.2
430,A48,A,prev_window_next_window,0.6827542607215558,0.2
430,A49,A,prev_window_next_window,1.8492658299143847,0.2
430,A50,A,prev_window_next_window,4.434977540105074,0.2
430,A51,A,prev_window_next_window,1.1300689555157435,0.2
430,A52,A,prev_window_next_window,1.61863341402161,0.2
430,A53,A,prev_window_next_window,0.7485367762808791,0.2
430,A54,A,prev_window_next_window,1.6859369924756455,0.2
430,A55,A,prev_window_next_window,2.250783075209748,0.2
430,A56,A,prev_window_next_window,2.5485686480141823,0.2
430,A57,A,prev_window_next_window,2.6994866284847996,0.2
430,A58,A,prev_window_next_window,2.9335507488455663,0.2
430,A59,A,prev_window_next_window,3.271247543519157,0.2
430,A60,A,prev_window_next_window,2.415120226605656,0.2
430,A61,A,prev_window_next_window,4.159730749249744,0.2
430,A62,A,prev_window_next_window,1.6002022268353617,0.2
430,A63,A,prev_window_next_window,5.0837371562209,0.2
430,A64,A,prev_window_next_window,1.3010537978579173,0.2
430,A65,A,prev_window_next_window,2.4448599208144155,0.2
430,A66,A,prev_window_next_window,2.878342345785332,0.2
430,A67,A,prev_window_next_window,3.46939335648297,0.2
430,A68,A,prev_window_next_window,0.8039155466093769,0.2
430,A69,A,prev_window_next_window,0.48219410804982743,0.2
430,A70,A,prev_window_next_window,1.175578860076466,0.2
430,A71,A,prev_window_next_window,1.2222980856644436,0.2
430,A72,A,prev_window_next_window,1.8929079382320841,0.2
430,A73,A,prev_window_next_window,1.6300714572016208,0.2
430,A74,A,prev_window_next_window,4.1351298715727625,0.2
430,A75,A,prev_window_next_window,1.600637506171475,0.2
430,A76,A,prev_window_next_window,2.7548390825876354,0.2
430,A77,A,prev_window_next_window,3.9692233617613346,0.2
430,A78,A,prev_window_next_window,2.0051397282147274,0.2
430,A79,A,prev_window_next_window,3.4940515771035097,0.2
430,A80,A,prev_window_next_window,2.0579472846448743,0.2
430,A81,A,prev_window_next_window,4.992393330911871,0.2
430,A82,A,prev_window_next_window,3.210081302841368,0.2
430,A83,A,prev_window_next_window,4.431650506399145,0.2
430,A84,A,prev_window_next_window,4.722047201482747,0.2
430,A85,A,prev_window_next_window,4.507320923731091,0.2
430,A86,A,prev_window_next_window,4.408224503791293,0.2
430,A87,A,prev_window_next_window,3.4751025589273206,0.2
430,A88,A,prev_window_next_window,2.856864173598061,0.2
430,A89,A,prev_window_next_window,0.9509340836070772,0.2
430,A90,A,prev_window_next_window,2.0554092361516725,0.2
430,A91,A,prev_window_next_window,2.710836993078499,0.2
430,A92,A,prev_window_next_window,1.3420406414326147,0.2
430,A93,A,prev_window_next_window,1.4724608693651773,0.2
430,A94,A,prev_window_next_window,4.198148110893322,0.2
430,A95,A,prev_window_next_window,1.0249787994539592,0.2
430,A96,A,prev_window_next_window,3.661571566240336,0.2
430,A97,A,prev_window_next_window,3.3573794971168667,0.2
430,A98,A,prev_window_next_window,4.122181258338114,0.2
430,A99,A,prev_window_next_window,2.0786815181268032,0.2
430,A100,A,prev_window_next_window,1.8404877217801692,0.2
